,genes,gene_assoc_w_other_rxns?
NI2uabcpp,"frozenset({<Gene TGGT1_284598-t26_1-p1 at 0x2abd68c9c320>, <Gene TGGT1_252640-t26_1-p1 at 0x2abd68c9c358>, <Gene TGGT1_284602-t26_1-p1 at 0x2abd68c7ad68>, <Gene TGGT1_289350-t26_1-p1 at 0x2abd68c446a0>, <Gene TGGT1_230420-t26_1-p1 at 0x2abd68c7acc0>, <Gene TGGT1_312100-t26_1-p1 at 0x2abd68c9c2e8>})",yes
NO2R,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x2abd68c44ef0>}),no
NO2t2rpp,frozenset({<Gene TGGT1_209800-t26_1-p1 at 0x2abd68c69a90>}),no
NO3abcpp,frozenset({<Gene TGGT1_289350-t26_1-p1 at 0x2abd68c446a0>}),no
O16A4COLIPAabctex,frozenset({<Gene TGGT1_315560-t26_1-p1 at 0x2abd68c06e48>}),no
OAGMIG,frozenset({<Gene TGGT1_254880-t26_1-p1 at 0x2abd68c58080>}),no
OHPHM6n,frozenset({<Gene TGGT1_248200-t26_1-p1 at 0x2abd68caf908>}),no
OXOADLR,frozenset({<Gene TGGT1_219550-t26_1-p1 at 0x2abd68c33630>}),no
PA120abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PA140abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PA141abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PA160abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PA161abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PA180abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PA181abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PCHLD450OR,frozenset({<Gene TGGT1_260460-t26_1-p1 at 0x2abd68c58860>}),no
PCHLD646OR,frozenset({<Gene TGGT1_260460-t26_1-p1 at 0x2abd68c58860>}),no
PDHam1hi,"frozenset({<Gene TGGT1_272290-t26_1-p1 at 0x2abd68c44710>, <Gene TGGT1_245670-t26_1-p1 at 0x2abd68c446d8>})",yes
PDHam2hi,"frozenset({<Gene TGGT1_272290-t26_1-p1 at 0x2abd68c44710>, <Gene TGGT1_245670-t26_1-p1 at 0x2abd68c446d8>})",yes
PDHe2hr,frozenset({<Gene TGGT1_206610-t26_1-p1 at 0x2abd68c8c160>}),no
PDHe3hr,frozenset({<Gene TGGT1_305980-t26_1-p1 at 0x2abd68c23390>}),no
PE120abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_209190-t26_1-p1 at 0x2abd68c23978>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PE140abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PE141abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PE160abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_209190-t26_1-p1 at 0x2abd68c23978>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PE161abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_209190-t26_1-p1 at 0x2abd68c23978>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PE180abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_209190-t26_1-p1 at 0x2abd68c23978>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PE181abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_209190-t26_1-p1 at 0x2abd68c23978>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PEPPIth,"frozenset({<Gene TGGT1_232690-t26_1-p1 at 0x2abd68c44da0>, <Gene TGGT1_261070-t26_1-p1 at 0x2abd68c44d68>})",no
PG120abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PG140abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PG141abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PG160abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PG161abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PG180abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PG181abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PGD3TDS18111Z1613E,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x2abd68c44ef0>}),no
PGD3TDS1819Z1613E,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x2abd68c44ef0>}),no
PGD3TDS1829Z12Z1613E,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x2abd68c44ef0>}),no
PGD3TDS1839Z12Z15Z1613E,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x2abd68c44ef0>}),no
PGDHh,frozenset({<Gene TGGT1_307850-t26_1-p1 at 0x2abd68c8c518>}),no
PGIAh,frozenset({<Gene TGGT1_283780-t26_1-p1 at 0x2abd68c58518>}),no
PGIBh,frozenset({<Gene TGGT1_283780-t26_1-p1 at 0x2abd68c58518>}),no
PGKh,frozenset({<Gene TGGT1_222020-t26_1-p1 at 0x2abd68c33208>}),no
PGLYCPh,frozenset({<Gene TGGT1_209870-t26_1-p1 at 0x2abd68c12b00>}),no
PGLYCPx,frozenset({<Gene TGGT1_209870-t26_1-p1 at 0x2abd68c12b00>}),no
PGLYDH,frozenset({<Gene TGGT1_239820-t26_1-p1 at 0x2abd68c236d8>}),no
PGMTh,frozenset({<Gene TGGT1_285980A-t26_1-p1 at 0x2abd68c58588>}),no
PGP120abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_209190-t26_1-p1 at 0x2abd68c23978>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PGP140abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PGP141abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PGP160abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_209190-t26_1-p1 at 0x2abd68c23978>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PGP161abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_209190-t26_1-p1 at 0x2abd68c23978>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PGP180abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_209190-t26_1-p1 at 0x2abd68c23978>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PGP181abcpp,"frozenset({<Gene TGGT1_263740-t26_1-p1 at 0x2abd68c23828>, <Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_209190-t26_1-p1 at 0x2abd68c23978>, <Gene TGGT1_273360-t26_1-p1 at 0x2abd68c23780>, <Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
PGPS18111Z160h,frozenset({<Gene TGGT1_254540-t26_1-p1 at 0x2abd68c23588>}),no
PGPS1819Z160h,frozenset({<Gene TGGT1_254540-t26_1-p1 at 0x2abd68c23588>}),no
PGW3DS1839Z12Z15Z160,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x2abd68c44ef0>}),no
PGW6DS1829Z12Z160,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x2abd68c44ef0>}),no
PHEMEabcpp,frozenset({<Gene TGGT1_316100-t26_1-p1 at 0x2abd68caf438>}),no
PHOMSELCYSLh,frozenset({<Gene TGGT1_312930-t26_1-p1 at 0x2abd68c44e48>}),no
PIN4Kn_SC,frozenset({<Gene TGGT1_296010-t26_1-p1 at 0x2abd68c33fd0>}),no
PINA1th,frozenset({<Gene TGGT1_240210-t26_1-p1 at 0x2abd68c7a7b8>}),no
PIt2p,frozenset({<Gene TGGT1_240210-t26_1-p1 at 0x2abd68c7a7b8>}),no
PIt2rpp,frozenset({<Gene TGGT1_240210-t26_1-p1 at 0x2abd68c7a7b8>}),no
PItf,frozenset({<Gene TGGT1_240210-t26_1-p1 at 0x2abd68c7a7b8>}),no
POATh,frozenset({<Gene TGGT1_248600-t26_1-p1 at 0x2abd68c06c18>}),no
PPA_1pp,frozenset({<Gene TGGT1_248670-t26_1-p1 at 0x2abd68c447f0>}),no
PPBNGD,frozenset({<Gene TGGT1_271420-t26_1-p1 at 0x2abd68c8ceb8>}),no
PPBNGS_1,frozenset({<Gene TGGT1_253900-t26_1-p1 at 0x2abd68c23860>}),no
PPMh,frozenset({<Gene TGGT1_285980A-t26_1-p1 at 0x2abd68c58588>}),no
PS120abcpp,frozenset({<Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>}),no
PS140abcpp,frozenset({<Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>}),no
PS141abcpp,frozenset({<Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>}),no
PS160abcpp,frozenset({<Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>}),no
PS161abcpp,frozenset({<Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>}),no
PS180abcpp,frozenset({<Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>}),no
PS181abcpp,frozenset({<Gene TGGT1_269000-t26_1-p1 at 0x2abd68c237b8>}),no
PSAT,frozenset({<Gene TGGT1_218780-t26_1-p1 at 0x2abd68c23940>}),no
PTRCabcpp,"frozenset({<Gene TGGT1_244270-t26_1-p1 at 0x2abd68c23b38>, <Gene TGGT1_316320-t26_1-p1 at 0x2abd68c12eb8>})",yes
PYKf,frozenset({<Gene TGGT1_256760-t26_1-p1 at 0x2abd68c23c18>}),no
PYRShi,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x2abd68c44ef0>}),no
RETINOLACACT,"frozenset({<Gene TGGT1_275600-t26_1-p1 at 0x2abd68c58320>, <Gene TGGT1_226370-t26_1-p1 at 0x2abd68c582e8>})",yes
RGH,frozenset({<Gene TGGT1_254880-t26_1-p1 at 0x2abd68c58080>}),no
RHODOPSINI,frozenset({<Gene TGGT1_254370-t26_1-p1 at 0x2abd68c58978>}),no
RHODOPSINRT,frozenset({<Gene TGGT1_254370-t26_1-p1 at 0x2abd68c58978>}),no
RNDR1n,"frozenset({<Gene TGGT1_207060-t26_1-p1 at 0x2abd68c33198>, <Gene TGGT1_294640-t26_1-p1 at 0x2abd68c23dd8>, <Gene TGGT1_293870-t26_1-p1 at 0x2abd68c33160>})",yes
RNDR2n,"frozenset({<Gene TGGT1_207060-t26_1-p1 at 0x2abd68c33198>, <Gene TGGT1_294640-t26_1-p1 at 0x2abd68c23dd8>, <Gene TGGT1_293870-t26_1-p1 at 0x2abd68c33160>})",yes
RNDR3n,"frozenset({<Gene TGGT1_207060-t26_1-p1 at 0x2abd68c33198>, <Gene TGGT1_294640-t26_1-p1 at 0x2abd68c23dd8>, <Gene TGGT1_293870-t26_1-p1 at 0x2abd68c33160>})",yes
RNDR4n,"frozenset({<Gene TGGT1_207060-t26_1-p1 at 0x2abd68c33198>, <Gene TGGT1_294640-t26_1-p1 at 0x2abd68c23dd8>, <Gene TGGT1_293870-t26_1-p1 at 0x2abd68c33160>})",yes
RPEh,frozenset({<Gene TGGT1_247670-t26_1-p1 at 0x2abd68c9ccc0>}),no
RPIh,frozenset({<Gene TGGT1_239310-t26_1-p1 at 0x2abd68c23b00>}),no
SALCHS4abcpp,"frozenset({<Gene TGGT1_239020-t26_1-p1 at 0x2abd68c23748>, <Gene TGGT1_260310-t26_1-p1 at 0x2abd68c237f0>})",yes
SBP_1,frozenset({<Gene TGGT1_235700-t26_1-p1 at 0x2abd68c123c8>}),no
SECYSTL,frozenset({<Gene TGGT1_251690-t26_1-p1 at 0x2abd68c69e48>}),no
SELtpp,"frozenset({<Gene TGGT1_289350-t26_1-p1 at 0x2abd68c446a0>, <Gene TGGT1_244270-t26_1-p1 at 0x2abd68c23b38>, <Gene TGGT1_316320-t26_1-p1 at 0x2abd68c12eb8>})",yes
SERTRS2,"frozenset({<Gene TGGT1_271625B-t26_1-p1 at 0x2abd68c69eb8>, <Gene TGGT1_251690-t26_1-p1 at 0x2abd68c69e48>})",yes
SHSL1h,frozenset({<Gene TGGT1_312930-t26_1-p1 at 0x2abd68c44e48>}),no
SHSL2h,frozenset({<Gene TGGT1_312930-t26_1-p1 at 0x2abd68c44e48>}),no
SHSL4h,frozenset({<Gene TGGT1_312930-t26_1-p1 at 0x2abd68c44e48>}),no
SLNTtpp,"frozenset({<Gene TGGT1_289350-t26_1-p1 at 0x2abd68c446a0>, <Gene TGGT1_244270-t26_1-p1 at 0x2abd68c23b38>, <Gene TGGT1_316320-t26_1-p1 at 0x2abd68c12eb8>})",yes
SO3abcpp,frozenset({<Gene TGGT1_244270-t26_1-p1 at 0x2abd68c23b38>}),no
SPMDabcpp,frozenset({<Gene TGGT1_244270-t26_1-p1 at 0x2abd68c23b38>}),no
SQDGW3DS1839Z12Z15Z160,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x2abd68c44ef0>}),no
SQDGW6DS1829Z12Z160,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x2abd68c44ef0>}),no
SQLEr,frozenset({<Gene TGGT1_249320-t26_1-p1 at 0x2abd68c33ef0>}),no
SQLErx,frozenset({<Gene TGGT1_262910-t26_1-p1 at 0x2abd68c586a0>}),no
STARCH300DEGR2A,"frozenset({<Gene TGGT1_283490-t26_1-p1 at 0x2abd68c58ba8>, <Gene TGGT1_310670-t26_1-p1 at 0x2abd68c12470>})",yes
STARCH300DEGR2B,"frozenset({<Gene TGGT1_283490-t26_1-p1 at 0x2abd68c58ba8>, <Gene TGGT1_310670-t26_1-p1 at 0x2abd68c12470>})",yes
STARCH300DEGRA,"frozenset({<Gene TGGT1_283490-t26_1-p1 at 0x2abd68c58ba8>, <Gene TGGT1_310670-t26_1-p1 at 0x2abd68c12470>})",yes
STARCH300DEGRB,"frozenset({<Gene TGGT1_283490-t26_1-p1 at 0x2abd68c58ba8>, <Gene TGGT1_310670-t26_1-p1 at 0x2abd68c12470>})",yes
STARCH300S,frozenset({<Gene TGGT1_209960-t26_1-p1 at 0x2abd68c8c5f8>}),no
SUCHMSSELCYSLh,frozenset({<Gene TGGT1_312930-t26_1-p1 at 0x2abd68c44e48>}),no
SULabcpp,"frozenset({<Gene TGGT1_289350-t26_1-p1 at 0x2abd68c446a0>, <Gene TGGT1_244270-t26_1-p1 at 0x2abd68c23b38>, <Gene TGGT1_316320-t26_1-p1 at 0x2abd68c12eb8>})",yes
SYGH,frozenset({<Gene TGGT1_254880-t26_1-p1 at 0x2abd68c58080>}),no
TAURabcpp,frozenset({<Gene TGGT1_247540-t26_1-p1 at 0x2abd68c06d68>}),no
TCHOLAabcv,frozenset({<Gene TGGT1_320460-t26_1-p1 at 0x2abd68c44198>}),no
TDSRh,"frozenset({<Gene TGGT1_309730-t26_1-p1 at 0x2abd68c33400>, <Gene TGGT1_270120-t26_1-p1 at 0x2abd68c331d0>, <Gene TGGT1_249270-t26_1-p1 at 0x2abd68c588d0>, <Gene TGGT1_293870-t26_1-p1 at 0x2abd68c33160>})",yes
THD2pp,"frozenset({<Gene TGGT1_301210-t26_1-p1 at 0x2abd68c9c2b0>, <Gene TGGT1_318650-t26_1-p1 at 0x2abd68c9c278>})",yes
THIORDXni,frozenset({<Gene TGGT1_293870-t26_1-p1 at 0x2abd68c33160>}),no
THIORDXp,frozenset({<Gene TGGT1_293870-t26_1-p1 at 0x2abd68c33160>}),no
TKT1h,frozenset({<Gene TGGT1_318310-t26_1-p1 at 0x2abd68c7a160>}),no
TKT2h,frozenset({<Gene TGGT1_318310-t26_1-p1 at 0x2abd68c7a160>}),no
TPIh,frozenset({<Gene TGGT1_225930-t26_1-p1 at 0x2abd68c23f28>}),no
TRETINOLPMTACT,"frozenset({<Gene TGGT1_275600-t26_1-p1 at 0x2abd68c58320>, <Gene TGGT1_226370-t26_1-p1 at 0x2abd68c582e8>})",yes
TSULabcpp,"frozenset({<Gene TGGT1_289350-t26_1-p1 at 0x2abd68c446a0>, <Gene TGGT1_244270-t26_1-p1 at 0x2abd68c23b38>, <Gene TGGT1_316320-t26_1-p1 at 0x2abd68c12eb8>})",yes
TSULth,frozenset({<Gene TGGT1_316320-t26_1-p1 at 0x2abd68c12eb8>}),no
TUNGSabcpp,frozenset({<Gene TGGT1_244270-t26_1-p1 at 0x2abd68c23b38>}),no
TYRTAh,frozenset({<Gene TGGT1_248600-t26_1-p1 at 0x2abd68c06c18>}),no
TYRTAip,frozenset({<Gene TGGT1_248600-t26_1-p1 at 0x2abd68c06c18>}),no
TYRt7,frozenset({<Gene TGGT1_227570-t26_1-p1 at 0x2abd68c442b0>}),no
UDPGALth,frozenset({<Gene TGGT1_254580-t26_1-p1 at 0x2abd68c7af60>}),no
UDPGth,frozenset({<Gene TGGT1_254580-t26_1-p1 at 0x2abd68c7af60>}),no
UG6PGTn,frozenset({<Gene TGGT1_297720-t26_1-p1 at 0x2abd68c7a2e8>}),no
UMPKn,frozenset({<Gene TGGT1_257740-t26_1-p1 at 0x2abd68c69e10>}),no
URIDK2rn,frozenset({<Gene TGGT1_257740-t26_1-p1 at 0x2abd68c69e10>}),no
VALTLh,"frozenset({<Gene TGGT1_253290-t26_1-p1 at 0x2abd68c332b0>, <Gene TGGT1_207640-t26_1-p1 at 0x2abd68c332e8>})",yes
XYLt2pp,"frozenset({<Gene TGGT1_201260-t26_1-p1 at 0x2abd68c339e8>, <Gene TGGT1_272500-t26_1-p1 at 0x2abd68c44978>})",yes
ZHY,frozenset({<Gene TGGT1_218560-t26_1-p1 at 0x2abd68c58cf8>}),no
ZN2t3pp,frozenset({<Gene TGGT1_251630-t26_1-p1 at 0x2abd68c06e10>}),no
ZNabcpp,"frozenset({<Gene TGGT1_314330-t26_1-p1 at 0x2abd68c33390>, <Gene TGGT1_318710-t26_1-p1 at 0x2abd68c33278>})",no
