PF3D7_1250400,2277.t00484,MAL12P1.482,PFL2420w,,,,
PF3D7_0803900,PF3D7_08ncRNA1,PF3D7_08ncRNA1.1,,,,,
PFC10_API0059,PFC10_API0059,,,,,,
PF3D7_1139100,PF11_0402,,,,,,
PF3D7_1123200,PF11_0243,,,,,,
PF3D7_1464700,PF14_0615,,,,,,
PF3D7_0303100,MAL3P1.11,PFC0145c,,,,,
PF3D7_1472300,PF14_0691,,,,,,
PF3D7_1139000,PF11TR006,PF11TR006:ncRNA,,,,,
PF3D7_1370300,MAL13P1.413,,,,,,
PF3D7_0706100,MAL7P1.203,,,,,,
PF3D7_1100900,PF11_0015,PF11_0016,,,,,
PF3D7_0814200,PF08_0074,,,,,,
PF3D7_0413700,MAL4P1.129,PFD0670c,,,,,
PF3D7_1365600,MAL13P1.328,,,,,,
PF3D7_1110600,PF11_0113,,,,,,
PF3D7_1409800,PF14_0096,,,,,,
PF3D7_0501800,MAL5P1.19,PFE0090w,,,,,
PF3D7_1208600,2277.t00087,MAL12P1.86,PFL0430w,,,,
PF3D7_1031800,PF10_0312,,,,,,
PF3D7_0530100,MAL5P1.298,PFE1505w,,,,,
PF3D7_1316000,MAL13P1.84,,,,,,
PF3D7_1426300,PF14_0243,PF14_0243a,,,,,
PF3D7_0606700,2270.t00249,MAL6P1.70,PFF0330w,,,,
PF3D7_1230600,2277.t00295,MAL12P1.295,PFL1475w,,,,
PF3D7_1119600,PF11_0203,,,,,,
PF3D7_0921400,PFI1050c,,,,,,
PF3D7_1363000,MAL13P1.317,,,,,,
PF3D7_0508400,MAL5P1.85,PFE0415w,,,,,
PF3D7_0712700,PF3D7_07_RUF_6_13,PF3D7_07_RUF_6_13.1,,,,,
PF3D7_1368300,MAL13P1.345,,,,,,
PF3D7_1368400,PF13_0356,,,,,,
PF3D7_0613100,2270.t00474,MAL6P1.294,PFF0635w,,,,
PF3D7_0400100,MAL4P1.1,PFD0005w,,,,,
PF3D7_0719900,PF07_0082,,,,,,
PF3D7_0632300,2270.t00318,MAL6P1.6,PFF1570w,,,,
PF3D7_0824400,MAL8P1.32,,,,,,
PF3D7_1339200,MAL13_tRNA_Pro1,MAL13_tRNA_Pro1:tRNA,,,,,
PF3D7_1144200,PF11_0455,,,,,,
PF3D7_1116800,PF11_0175,,,,,,
PF3D7_0706600,MAL7P1.205,,,,,,
PF3D7_0721400,MAL7P1.114,,,,,,
PF3D7_1017000,PF10_0165,,,,,,
PF3D7_1322700,MAL13P1.127,,,,,,
PF3D7_1366800,MAL13P1.335,,,,,,
PF3D7_1335900,PF13_0201,,,,,,
PF3D7_1101900,PF11_0523,,,,,,
PF3D7_1243500,2277.t00418,MAL12P1.416,PFL2090c,,,,
PF3D7_1254800,2277.t00527,MAL12P1.524,PFL2645c,,,,
PF3D7_0504500,MAL5P1.45,PFE0220w,,,,,
PF3D7_1301700,MAL13P1.61,,,,,,
PF3D7_1109600,PF11_0543,PF11_0543.1,,,,,
PF3D7_1446300,PF14_0440,,,,,,
PF3D7_1148100,PF11TR011,PF11TR011:ncRNA,,,,,
PF3D7_0409800,MAL4P2.34,PFD0485w,,,,,
PF3D7_0510900,PF3D7_05_snoR04,PF3D7_05_snoR04.1,,,,,
PF3D7_0804200,PF3D7_08ncRNA2,PF3D7_08ncRNA2.1,,,,,
PF3D7_1233700,2277.t00325,MAL12P1.324,PFL1625w,,,,
PF3D7_1114100.2,PF11_0149,PF11_0150,PF3D7_1114100,,,,
PF3D7_1238300,2277.t00371,MAL12P1.369,PFL1855w,,,,
PF3D7_1108400,PF11_0096,,,,,,
PF3D7_1122600,PF11_0234,PF11_0235,PF11_0236,PF11_0237,,,
PF3D7_0807400,MAL8P1.300,,,,,,
PF3D7_0419000,MAL4P1.179,PFD0920w,,,,,
PF3D7_1136200,PF11_0373,,,,,,
PF3D7_1372600,MAL13P1.495,,,,,,
PF3D7_1467700,PF14_0645,,,,,,
PF3D7_0604900,2270.t00337,MAL6P1.52,PFF0240c,,,,
PF3D7_0818400,MAL8P1.67,,,,,,
PF3D7_1350700,MAL13P1.255,,,,,,
PF3D7_0510700,MAL5P1.107,PFE0530w,,,,,
PF3D7_0509600,MAL5P1.97,PFE0475w,,,,,
PF3D7_1430000,PF14_0279,,,,,,
PF3D7_1409500,PF14_0093,,,,,,
PF3D7_1034400,PF10_0334,,,,,,
PF3D7_0314300,MAL3P5.4,PFC0590c,,,,,
PF3D7_1003400,PF10_0037,,,,,,
PF3D7_1116300,PF11_0170,,,,,,
PF3D7_0615800,2270.t00471,MAL6P1.268,PFF0765c,,,,
PF3D7_0218900,PFB0878c,PFB0878c.1,,,,,
PF3D7_0805400,MAL8P1.200,,,,,,
PF3D7_1313400,PF13_0077,,,,,,
PF3D7_0930900,PFI1835c,,,,,,
PF3D7_0600200,2270.t00002,MAL6P1.316,PFF0010w,,,,
PF3D7_1034000,PF10_0331,,,,,,
PF3D7_1470300,PF14_0670,,,,,,
PF3D7_1364200,PF13_0339,,,,,,
PF3D7_0927300,PFI1340w,,,,,,
PF3D7_1437100,PF14_0351,,,,,,
PF3D7_0212700,PF02_0119,PFB0575c,,,,,
PF3D7_0304400,PFC0200w,,,,,,
PF3D7_1233400,2277.t00322,MAL12P1.321,PFL1610c,,,,
PF3D7_0630300,2270.t00191,MAL6P1.125,PFF1470c,,,,
PF3D7_0407200,MAL4P2.08,PFD0355c,,,,,
PF3D7_0207700,PF02_0073,PFB0345c,,,,,
PF3D7_1117300,PF11_0179,,,,,,
PF3D7_1211000,2277.t00110,MAL12P1.109,PFL0545w,,,,
PF3D7_1413200,PF14_0131,,,,,,
PF3D7_1007000,PF10_0070,,,,,,
PF3D7_0915600,PFI0765w,,,,,,
PF3D7_1011100,PF10_0108,,,,,,
PF3D7_0900800,PFI0040c,,,,,,
PF3D7_0321100,MAL3P7.15,PFC0930c,,,,,
PF3D7_1457800,PF14_0551,,,,,,
PF3D7_0107500,MAL1P2.03,PFA0375c,,,,,
PF3D7_0514600,MAL5P1.146,PFE0730c,,,,,
PF3D7_0819900,PF08_0049,,,,,,
PF3D7_1456200,PF14_0535,,,,,,
PF3D7_1454100,PF14_0514,,,,,,
PF3D7_1106900,PF11_0080,,,,,,
PF3D7_1111400,PF11_0120,,,,,,
PF3D7_1114100.1,PF11_0149,PF11_0150,PF3D7_1114100,,,,
PF3D7_0608600,2270.t00227,MAL6P1.89,PFF0425w,,,,
PF3D7_0813800,PF08_0077,,,,,,
PF3D7_1418600,MAL14_5S_2,MAL14_5S_2:rRNA,,,,,
PF3D7_0819300,PF08_0051,,,,,,
PF3D7_0109400,MAL1P2.21,PFA0460c,,,,,
PF3D7_0920500,PFI1005w,,,,,,
PF3D7_0933500,PFI1620c,,,,,,
PF3D7_0908600,PFI0415c,,,,,,
PF3D7_0518100,MAL5P1.181,PFE0905w,,,,,
PF3D7_1235500,2277.t00343,MAL12P1.341,PFL1715w,,,,
PF3D7_1006600,PF10_0066,,,,,,
PF3D7_0504300,MAL5P1.43,PFE0210c,,,,,
PF3D7_0532600,MAL5P1.317,PFE1615c,,,,,
PF3D7_1024400,PF10_0237,,,,,,
PF3D7_1472800,PF14_0696,,,,,,
PF3D7_1003900,PF10_0042,,,,,,
PF3D7_0906500,PFI0320w,,,,,,
PF3D7_1317600,MAL13P1.90,,,,,,
PF3D7_1438200,MAL14_tRNA.SelCys1,MAL14_tRNA.SelCys1:tRNA,,,,,
PF3D7_0407000,MAL4P2.06,PFD0345c,,,,,
PF3D7_1246400,2277.t00445,MAL12P1.444,PFL2225w,,,,
PF3D7_1326500,MAL13P1.145,,,,,,
PF3D7_1020800,PF10_0407,,,,,,
PF3D7_1242000,2277.t00404,MAL12P1.402,PFL2020c,,,,
PF3D7_1336200,MAL13P1.180,,,,,,
PF3D7_0630200,2270.t00190,MAL6P1.126,PFF1465w,,,,
PF3D7_0707200,MAL7P1.207,,,,,,
PF3D7_0500500,MAL5P1.6,PFE0025c,,,,,
PF3D7_0728100,PF07_0118,,,,,,
PF3D7_0911800,PFI0575c,,,,,,
PF3D7_0405200,MAL4P1.50,PFD0250w,PFD0255w,,,,
PF3D7_0602100,2270.t00294,MAL6P1.24,PFF0100w,,,,
PF3D7_1347400,MAL13P1.236,,,,,,
PF3D7_1475200,PF14_0720,,,,,,
PF3D7_1245100,2277.t00433,MAL12P1.431,PFL2165w,,,,
PF3D7_0316800,MAL3P6.30,PFC0735w,,,,,
PF3D7_1008600,PF10_0083,,,,,,
PF3D7_0216600,PF02_0156,PFB0760w,,,,,
PF3D7_1017500,PF10_0170,,,,,,
PF3D7_0918000,PFI0880c,,,,,,
PF3D7_1402900,PF14_0029a,,,,,,
PF3D7_0718700,PF07_0075,,,,,,
PF3D7_1253500,2277.t00513,MAL12P1.510,PFL2575c,,,,
PF3D7_1130700,PF11_0317,,,,,,
PF3D7_1038500,PF10_0375,,,,,,
PF3D7_1310300,PF13_0055,,,,,,
PF3D7_1150200,PF11_0519,,,,,,
PF3D7_0311300,MAL3P4.18,PFC0475c,,,,,
PF3D7_0502100,MAL5P1.22,PFE0105c,,,,,
PF3D7_0108400.1,MAL1P2.12,PF3D7_0108400,PFA0415c,,,,
PF3D7_1425200,PF14_0232,,,,,,
PF3D7_1024000,PF10_0233,,,,,,
PF3D7_1033300,PF10_0324,,,,,,
PF3D7_1304500,PF13_0021,,,,,,
PF3D7_0316200,MAL3P6.2,PFC0705c,,,,,
PF3D7_1316600,MAL13P1.86,PF13_0092,,,,,
PF3D7_0704000,MAL7P1.16,,,,,,
PF3D7_0723300,MAL7P1.125,,,,,,
PF3D7_0817800,PF08_0057,,,,,,
PF3D7_1223800,2277.t00229,MAL12P1.229,PFL1145w,,,,
PF3D7_0903000,PFI0145w,,,,,,
PF3D7_0207100,PF02_0067,PFB0315w,,,,,
PF3D7_1425700,PF14_0237,,,,,,
PF3D7_1468600,PF14_0654,,,,,,
PF3D7_1238200,2277.t00370,MAL12P1.368,PFL1850c,,,,
PF3D7_1402000,1396.t00764,PF14_0021,PF14_0022,,,,
PF3D7_0909700,PFI0470w,,,,,,
PF3D7_1345300,PF13_0241a,,,,,,
PF3D7_1237500,2277.t00363,MAL12P1.361,PFL1815c,,,,
PF3D7_0904600,PFI0225w,,,,,,
PF3D7_0317500,MAL3P6.13,PFC0770c,,,,,
PF3D7_1002300,PF10_0027,,,,,,
PF3D7_0716800,MAL7P1.81,,,,,,
PF3D7_0702300,PF07_0006,,,,,,
PF3D7_0822500,MAL8P1.46,,,,,,
PF3D7_1430200,PF14_0281,,,,,,
PF3D7_1240200,PFL1947c,,,,,,
PF3D7_1222600,2277.t00217,MAL12P1.217,PFL1085w,,,,
PF3D7_0803800,MAL8P1.142,,,,,,
PF3D7_1438700,PF14_0366,,,,,,
PF3D7_1367800,PF13_0355,,,,,,
PF3D7_0423400,MAL4P1.216,PFD1105w,,,,,
PF3D7_1244300,PF3D7_12_U3snoRNA,PF3D7_12_U3snoRNA.1,,,,,
PF3D7_1337100,MAL13P1.185,PF13_0206,,,,,
PF3D7_1355200,PF13_0292,,,,,,
PF3D7_1221000,2277.t00202,MAL12P1.202,PFL1010c,,,,
PF3D7_0312800,MAL3P4.28,PFC0535w,,,,,
PF3D7_0809000,PF3D7_new_RUF6_10,PF3D7_new_RUF6_10.1,,,,,
PF3D7_1477600,PF14_0747,,,,,,
PF3D7_1136700.2,PF11_0379,PF3D7_1136700,,,,,
PF3D7_0102000,MAL1P1.11,PFA0100c,,,,,
PF3D7_0909800,PFI0475w,,,,,,
PF3D7_1352300,MAL13P1.265,,,,,,
PF3D7_0710100,PF07_0041,,,,,,
PF3D7_0607900,2270.t00234,MAL6P1.82,PFF0390w,,,,
PF3D7_1226900,2277.t00260,MAL12P1.260,PFL1300c,,,,
PF3D7_0102400,MAL1P1.15,PFA0120c,,,,,
PF3D7_1241700,2277.t00401,MAL12P1.399,PFL2005w,,,,
PF3D7_0509800,MAL5P1.99,PFE0485w,,,,,
PF3D7_1429900,PF14_0278,,,,,,
PF3D7_0410800,MAL4P2.42,PFD0535w,,,,,
PF3D7_0219900,PF02_0186,PFB0910w,,,,,
PF3D7_1132300,PF11_0332,,,,,,
PF3D7_0922600,PFI1110w,,,,,,
PF3D7_0424000,MAL4P1.223,PFD1140w,,,,,
PF3D7_0211300,PF02_0105,PFB0501c,,,,,
PF3D7_1143800,PF11_0452,,,,,,
PF3D7_1129600,PF11_0307,,,,,,
PF3D7_0206700,PF02_0063,PFB0295w,,,,,
PF3D7_0713000,MAL7P1.57,,,,,,
PF3D7_0107700,MAL1P2.05,PFA0385w,,,,,
PF3D7_1250800,2277.t00488,MAL12P1.486,PFL2440w,,,,
PF3D7_0802500,MAL8P1.151,,,,,,
PF3D7_1466900,PF14_0637,,,,,,
PF3D7_1436200,PF14_0343,,,,,,
PF3D7_0322600,MAL3P7.32,PFC1010w,,,,,
PF3D7_1218900,2277.t00184,MAL12P1.184,PFL0920c,,,,
PF3D7_0613200,2270.t00473,MAL6P1.293,PFF0640w,,,,
PF3D7_1348200,MAL13P1.242,,,,,,
PF3D7_0518700,MAL5P1.187,PFE0935c,,,,,
PF3D7_0823100,MAL8P1.41,,,,,,
PF3D7_1114200,PF11_0151,PF11_0152,,,,,
PF3D7_1219200,PFL0933w,,,,,,
PF3D7_1467100,PF14_0639,,,,,,
PF3D7_0901300,PFI0065w,,,,,,
PF3D7_1039600,PF10_0388,PF10_0389,,,,,
PF3D7_0407400,MAL4P2.10,PFD0365c,,,,,
PF3D7_0509300,MAL5P1.94,PFE0460c,,,,,
PF3D7_1430700,PF14_0286,,,,,,
PF3D7_1206800,2277.t00069,MAL12P1.68,PFL0340w,,,,
PF3D7_1459200,PF14_0565,,,,,,
PF3D7_1420700,PF14_0201,Pf113,,,,,
PF3D7_0522800,MAL5P1.228,PFE1140c,,,,,
PF3D7_1419400,PF14_0188,,,,,,
PF3D7_1435600,PF14_0337,,,,,,
PF3D7_1305100,PF13_0025,,,,,,
PF3D7_1403200,PF14_0031,PF14_0031b,,,,,
PF3D7_1344800,MAL13P1.221,PF13_0240,,,,,
PF3D7_0831000,MAL8P1.2,,,,,,
PF3D7_0820800,MAL8P1.55,,,,,,
PF3D7_1137500,PF11_0386,,,,,,
PF3D7_0408000,MAL4P2.16,PFD0395c,,,,,
PF3D7_1028600,PF10_0280,,,,,,
PF3D7_0933600,PFI1625c,,,,,,
PF3D7_0423500,MAL4P1.217,PFD1110w,,,,,
PF3D7_0932500,PFI1580c,,,,,,
PF3D7_0628200,2270.t00170,MAL6P1.146,PFF1370w,,,,
PF3D7_0403500,MAL4P1.33,PFD0165w,,,,,
PF3D7_0720600,MAL7P1.107,,,,,,
PF3D7_0823400,MAL8P1.38,,,,,,
PF3D7_0618400,2270.t00072,MAL6P1.243,PFF0890c,,,,
PF3D7_1301900,MAL13P1.62,,,,,,
PF3D7_1412200,PF14_0121,,,,,,
PF3D7_0711300,MAL7P1.36,,,,,,
PF3D7_1313200,MAL13P1.67,,,,,,
PF3D7_0825300,MAL8P1.26,,,,,,
PF3D7_0609200,2270.t00221,MAL6P1.95,PFF0455w,,,,
PF3D7_1025400,PF10_0247,PF10_0248,,,,,
PF3D7_0314600,MAL3P5.7,PFC0605w,,,,,
PF3D7_1237400,2277.t00362,PF12_0005,PFL1810w,,,,
PF3D7_1463800,PF14_0606,,,,,,
PF3D7_1149400,PF11_0511,,,,,,
PF3D7_0827000,MAL8P1.19,,,,,,
PF3D7_1140100,PF11_0412,,,,,,
PF3D7_0830800,3D7Surf8.2,PF08_0002,,,,,
PF3D7_1367400,PF13_0352,,,,,,
PF3D7_1223600,2277.t00227,MAL12P1.227,PFL1135c,,,,
PF3D7_0215200,PF02_0143,PFB0690w,,,,,
PF3D7_1468100,PF14_0649,,,,,,
PF3D7_1312800,PF13_0072,,,,,,
PF3D7_1039200,PF10_0382a,,,,,,
PF3D7_1425100,PF3D7_14_snoR31,PF3D7_14_snoR31.1,,,,,
PF3D7_1369000,MAL13P1.348,,,,,,
PF3D7_0515400,MAL5P1.154,PFE0770w,,,,,
PF3D7_1444200,PF14_0420,,,,,,
PF3D7_0412800,PF3D7_04_RUF6_9,PF3D7_04_RUF6_9.1,,,,,
PF3D7_0505400,MAL5P1.54,PFE0265c,,,,,
PF3D7_0533000,MAL5P1.321,PFE1635w,,,,,
PF3D7_0312100,MAL3P4.11,PFC0510w,,,,,
PF3D7_1330000.2,MAL13P1.159,PF3D7_1330000,,,,,
PF3D7_0528600,MAL5P1.283,PFE1425c,,,,,
PF3D7_1204000,2277.t00039,MAL12P1.39,PFL0195w,,,,
PF3D7_1423200,2298.t00770,PF14_0223,,,,,
PF3D7_0532000,MAL5_28S,MAL5_28S:rRNA,,,,,
PF3D7_0724700,MAL7P1.133,MAL7P1.134,,,,,
PF3D7_0820600,MAL8P1.56,,,,,,
PF3D7_1135200,PF11_0362a,,,,,,
PF3D7_0522300,MAL5P1.223,PFE1115c,,,,,
PF3D7_1446600,PF14_0443,,,,,,
PF3D7_0310000,PFC0416w,,,,,,
PF3D7_0925500,PFI1250w,,,,,,
PF3D7_1002100,PF10_0025,,,,,,
PF3D7_1343500,MAL13P1.217,,,,,,
PF3D7_0509400,MAL5P1.95,PFE0465c,,,,,
PF3D7_1405900,PF14_0056,,,,,,
PF3D7_0414600,MAL4P1.136,PFD0705c,,,,,
PF3D7_0105200,MAL1P1.42,PFA0255c,,,,,
PF3D7_0304700,MAL3P2.12,PFC0215c,,,,,
PF3D7_1228100,2277.t00272,MAL12P1.272,PFL1360c,,,,
PF3D7_0932100,PFI1560c,,,,,,
PF3D7_1011700,PF10_0114,,,,,,
PF3D7_0203800,1400.t00202,1400.t00265,PF02_0035,PF02_0036,PFB0176c,PFB0177c,
PF3D7_1007600,PF10_0074,,,,,,
PF3D7_1228900,2277.t00280,MAL12P1.280,PFL1400c,,,,
PF3D7_1220200,PFL0973c,,,,,,
PF3D7_0517000,PFE0850c,PFE0850w,,,,,
PF3D7_1339100,MAL13_tRNA_Met1,MAL13_tRNA_Met1:tRNA,,,,,
PF3D7_0524000,MAL5P1.239,PFE1195w,,,,,
PF3D7_0207900,PF02_0075,PFB0355c,,,,,
PFC10_API0055,PFC10_API0055,rps4,,,,,
PF3D7_0301900,MAL3P8.17,PFC0095c,,,,,
PF3D7_0629600,2270.t00449,MAL6P1.132,PFF1435w,,,,
PF3D7_0602300,2270.t00292,MAL6P1.26,PFF0110w,,,,
PF3D7_1312700,PF13_0071,,,,,,
PF3D7_0504400,MAL5P1.44,PFE0215w,,,,,
PF3D7_1252200,2277.t00500,MAL12P1.497,PFL2510w,,,,
PF3D7_1108000,PF11_0093,,,,,,
PF3D7_0902900,PFI0140w,,,,,,
PF3D7_0520700,MAL5P1.208,PFE1040c,,,,,
PF3D7_1100200,PF11_0008,,,,,,
PF3D7_1406400,PF14_0061,,,,,,
PF3D7_1211900,2277.t00119,MAL12P1.118,PFL0590c,,,,
PF3D7_1408100,PF14_0078,,,,,,
PF3D7_0206100,PF02_0057,PFB0270w,,,,,
PF3D7_0809400,PF08_0101,,,,,,
PF3D7_1467400,PF14_0642,,,,,,
PF3D7_1253200,2277.t00510,MAL12P1.507,PFL2560c,,,,
PF3D7_1106800,PF11_0079,,,,,,
PF3D7_0504800,MAL5P1.48,PFE0235c,PFE0240c,,,,
PF3D7_0503500,MAL5P1.35,PFE0170c,,,,,
PF3D7_1210000,2277.t00101,MAL12P1.100,PFL0500w,,,,
PF3D7_1121000,PF11_0217,,,,,,
PF3D7_1019100,PF10_0184,,,,,,
PF3D7_1004600,PF10_0049,,,,,,
PF3D7_1022500,PF10_0218,,,,,,
PF3D7_1330200,MAL13P1.161,,,,,,
PF3D7_0624900,2270.t00135,MAL6P1.179,MAL6P1.180,PFF1200w,PFF1205w,,
PF3D7_1102900,PF11_0041,,,,,,
PF3D7_1344400,MAL13P1.219a,,,,,,
PF3D7_1109000,PF11_0102,PF11_0102.1,,,,,
PF3D7_0102700,MAL1P1.18,PFA0135w,,,,,
PF3D7_1033100,PF10_0322,,,,,,
PF3D7_1006700,PF10_0067,,,,,,
PF3D7_1016700,PF10_0162,,,,,,
PF3D7_1349300,PF13_0258,,,,,,
PF3D7_1122800,PF11_0239,,,,,,
PF3D7_1135700,PF11_0368a,,,,,,
PF3D7_0400600,PFD0028w,,,,,,
PF3D7_0201800,PF02_0018,PFB0090c,,,,,
PF3D7_0321600,MAL3P7.20,PFC0955w,,,,,
PF3D7_1130300,PF3D7_11_snoR13,PF3D7_11_snoR13.1,,,,,
PF3D7_0604800,2270.t00336,MAL6P1.51,PFF0235c,,,,
PF3D7_1438300,1396.pre-tRNA-Met-1,1396.pre-trna-met-1,MAL14_tRNA.Met1,MAL14_tRNA.Met1:tRNA,,,
PF3D7_1451800,PF14_0493,,,,,,
PF3D7_0933700,PFI1630c,,,,,,
PF3D7_1473400,PF14_0703,,,,,,
PF3D7_1358200,MAL13P1.286,PF13_0311,,,,,
PF3D7_0727500,PF07_0113,,,,,,
PF3D7_1214600,2277.t00142,MAL12P1.141,PFL0705c,,,,
PF3D7_0706000,MAL7P1.202,,,,,,
PF3D7_0506200,MAL5P1.62,PFE0305w,,,,,
PF3D7_0402400,MAL4P1.23,PFD0115c,,,,,
PF3D7_0215600,PF02_0147,PFB0710c,,,,,
PF3D7_1223300,2277.t00224,MAL12P1.224,PFL1120c,,,,
PF3D7_1345400,MAL13P1.226,,,,,,
PF3D7_0903800,PFI0185w,,,,,,
PF3D7_0927700,PFI1360c,,,,,,
PF3D7_1217800,2277.t00172,MAL12P1.172,PFL0860c,,,,
PF3D7_0408900.1,MAL4P2.25,PF3D7_0408900,PFD0440w,,,,
PF3D7_1217600,2277.t00170,MAL12P1.170,PFL0850w,,,,
PF3D7_0824300,MAL8P1.33,,,,,,
PF3D7_1369100,PF13_0360,,,,,,
PF3D7_0324600,MAL3P7.52,PFC1105w,,,,,
PF3D7_0912000,PFI0585c,,,,,,
PF3D7_0902600,PFI0125c,,,,,,
PF3D7_0703400,1837.m00005,PF07_0013,,,,,
PF3D7_1237300,2277.t00361,MAL12P1.359,PFL1805c,,,,
PF3D7_1409300,PF14_0090,,,,,,
PF3D7_1402400,PF14_0026,,,,,,
PF3D7_1230700,2277.t00296,MAL12P1.296,PFL1480w,,,,
PF3D7_1037900,PF10_0415,,,,,,
PF3D7_0826000,MAL8P1.24,,,,,,
PF3D7_1234700,2277.t00335,MAL12P1.334,PFL1675c,,,,
PF3D7_1319000,PF13_0104,,,,,,
PFC10_API0038,PFC10_API0038,,,,,,
PF3D7_1315400,MAL13P1.79,MAL13P1.80,MaL13P1.80,,,,
PF3D7_1141200,PF11_0423,,,,,,
PF3D7_1432000,PF14_0300,,,,,,
PF3D7_1245300,2277.t00435,MAL12P1.433,PFL2175w,,,,
PF3D7_1320300,MAL13P1.112,,,,,,
PF3D7_1358500,PF13_0313,,,,,,
PF3D7_1023900,PF10_0232,,,,,,
PF3D7_0612200,2270.t00016,MAL6P1.303,PFF0595c,,,,
PF3D7_1038800,PF10_0378,,,,,,
PF3D7_1235800,2277.t00346,MAL12P1.344,PFL1730c,,,,
PF3D7_0625300,2270.t00140,MAL6P1.175,PFF1225c,,,,
PF3D7_1455200.2,PF14_0526,PF3D7_1455200,,,,,
PF3D7_1320600,PF13_0119,,,,,,
PF3D7_0505900,MAL5P1.59,PFE0290c,,,,,
PF3D7_0221700,PF02_0202,PFB0970c,,,,,
PF3D7_0831700,MAL7P1.228,,,,,,
PF3D7_0311500,PFC0486c,,,,,,
PF3D7_0515300,MAL5P1.153,PFE0765w,,,,,
PF3D7_1343700,PF13_0238,,,,,,
PF3D7_1238500,2277.t00373,MAL12P1.371,PFL1865w,,,,
PF3D7_0202600.1,PF02_0026,PF3D7_0202600,PFB0125c,,,,
PF3D7_0827100,PF08_0018,,,,,,
PF3D7_1465500,PF14_0622,,,,,,
PF3D7_0319200,MAL3P6.29,PFC0850c,,,,,
PF3D7_0217900,PF02_0170,PFB0835c,,,,,
PF3D7_1330600,MAL13P1.164,,,,,,
PF3D7_1334300,PF13_0191,,,,,,
PF3D7_0808600,MAL8P1.119,PF08_0107,,,,,
PF3D7_1124200,PF11_0253,,,,,,
PF3D7_1200900,2277.t00009,MAL12P1.9,PFL0045c,,,,
PF3D7_0731500,MAL7P1.176,PF07_0128,,,,,
PF3D7_0612600,2270.t00019,MAL6P1.300,PFF0610c,,,,
PF3D7_0531900,MAL5_ITS2,MAL5_ITS2:rRNA,,,,,
PF3D7_0410300,MAL4P2.37,PFD0505c,PFD0510c,,,,
PF3D7_1404700,PF14_0044,,,,,,
PF3D7_1013100,PF10_0128,,,,,,
PF3D7_0905500,PFI0270w,,,,,,
PF3D7_1411400,PF14_0112,,,,,,
PF3D7_1479400,PF14_0766,,,,,,
PF3D7_1125400,PF11_0265,,,,,,
PF3D7_0822000,PF08_0038,,,,,,
PF3D7_0308800,PFC0371w,,,,,,
PF3D7_0608700,2270.t00226,MAL6P1.90,PFF0430w,,,,
PF3D7_1407700,PF14_0074,,,,,,
PF3D7_0613800,2270.t00028,MAL6P1.287,PFF0670w,,,,
PF3D7_1249100,2277.t00471,MAL12P1.470,PFL2355w,,,,
PF3D7_0204300,PF02_0041,PFB0195c,,,,,
PF3D7_1444600,PF14_0781,,,,,,
PF3D7_1145100,PF11_0463,,,,,,
PF3D7_0611700,PFF0573c,,,,,,
PF3D7_1364800,PF13_0341,,,,,,
PF3D7_0700600,MAL8P1.215,,,,,,
PF3D7_1140600,PF11_0417,,,,,,
PF3D7_0603800,2270.t00275,2270.t00276,2270.t00277,MAL6P1.41,PFF0185c,,
PF3D7_0527700,MAL5_tRNA_Glu1,MAL5_tRNA_Glu1:tRNA,,,,,
PF3D7_1019600,PF10_0189,,,,,,
PF3D7_1139700,PF11_0407,,,,,,
PF3D7_1456800,PF14_0541,,,,,,
PF3D7_1446000,U5RNA,U5RNA:snRNA,,,,,
PF3D7_0406400,MAL4P1.62b,PFD0311w,,,,,
PF3D7_1372100,MAL13P1.475,,,,,,
PF3D7_1005500,PF10_0057,,,,,,
PF3D7_0625600,2270.t00143,MAL6P1.172,PFF1240w,,,,
PF3D7_1041200,PF10_0405,,,,,,
PF3D7_0832200.1,MAL7P1.225,PF3D7_0832200,,,,,
PF3D7_1310900,PF13_0059,,,,,,
PF3D7_0506900,MAL5P1.70,PFE0340c,,,,,
PF3D7_1137700,PF11_0389,,,,,,
PF3D7_0508800,MAL5P1.89,PFE0435c,,,,,
PF3D7_0525200,MAL5P1.251,PFE1255w,,,,,
PF3D7_0719700,PF07_0080,,,,,,
PF3D7_1320700,PF13_0120,,,,,,
PF3D7_1227300,2277.t00264,MAL12P1.264,PFL1320w,,,,
PF3D7_0616000,2270.t00048,MAL6P1.266,PFF0775w,,,,
PF3D7_0507300,MAL5P1.74,PFE0360c,,,,,
PF3D7_0219800,PF02_0185,PFB0905c,,,,,
PF3D7_1308900,PF13_0048,,,,,,
PF3D7_0222800,PF02_0216,PFB1020w,,,,,
PF3D7_0923000,PFI1130c,,,,,,
PF3D7_0110900,MAL1P2.35,PFA0530c,,,,,
PF3D7_0513300,MAL5P1.133,PFE0660c,,,,,
PF3D7_1115900,PF11_0167,,,,,,
PF3D7_1323900,PF13_0136,,,,,,
PF3D7_0610100,2270.t00213,MAL6P1.104,PFF0500c,,,,
PF3D7_0217800,PF02_0169,PFB0830w,,,,,
PF3D7_0729200,MAL7P1.159,,,,,,
PF3D7_1035400,PF10_0345,,,,,,
PF3D7_1238000,2277.t00368,PF12_0006,PFL1840w,,,,
PF3D7_1309800,PF13_0054,,,,,,
PF3D7_0624500,2270.t00131,MAL6P1.184,PFF1180w,,,,
PF3D7_0902100,PFI0100c,,,,,,
