,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295
TcruziDm28c,val__L,his__L,feoxam,pgp120,pe180,pg161,glyb,leu__L,ac,enlipidA,ps120,tyr__L,orn,ser__L,taur,chitob,pgp161,fru,pg120,pe1819Z1829Z12Z,pa141,pg140,pg160,mg2,nh4,drib,LalaDgluMdapDala,so4,arg__L,o16a4colipa,pa120,cys__L,pgp18111Z160,pe18111Z1829Z12Z,colipa,g1p,pail1819Z160,lipa_cold,pe1819Z1819Z,pe1801829Z12Z,xyl__D,pa160,arsenb,ni2,adn,cu2,hdca,no3,pa180,ptrc,fecost,ocdcea,glc__D,eca4colipa,pg18111Z160,pgp181,zn2,pe120,galur,fe3,metox,pq,ocdca,fecrm,ca2,pe1819Z1845Z9Z12Z15Z,glyc,pe1801819Z,pe140,pheme,hco3,glcur,lipa,LalaDgluMdap,gm1lipa,spmd,butso3,hxan,met__L,cobalt2,pe160,pa181,ps161,pe161,pe1829Z12Z1835Z9Z12Z,pe1801845Z9Z12Z15Z,inost,protein,gln__L,all__D,ps160,clpn141,mobd,ps140,h2o,pe18111Z1845Z9Z12Z15Z,pqh2,ddca,arab__L,hghhlipan,na1,epist,gm2lipa,crn,pi,rib__D,cd2,pgp180,tungs,lanost,pgp140,ins,k,octa,colipap,tchola,gly,ps181,glu__L,LptA,hxa,hdcea,ps141,co2,met__D,ile__L,ps180,pe18111Z1819Z,acolipa,thm,pe18111Z1835Z9Z12Z,pgp1819Z160,h,isetac,arbtn_fe3,hghhlipa,fe2,pe1819Z1835Z9Z12Z,pe141,pro__L,pg141,cu,pg1819Z160,pa161,pe1801835Z9Z12Z,fe3hox,ergst,glyald,pa140,actn__R,alaala,pg181,gal,pgp160,asn__L,man,enlipa,kdo2lipid4,ttdcea,prolb,pail18111Z160,enlipidA_LptA,ala__L,dca,pe181,lys__L,metox__R,asp__L,zymst,hexc,tsul,thr__L,cl,cpgn,pg180,pgp141,mn2,ctbt,crn__D,ttdca,urea,gthrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tgondiip89,val__L,his__L,pe180,pgp120,pg161,egly,glyb,leu__L,ac,enlipidA,chsterol,ps120,tyr__L,g3ps,orn,ser__L,taur,chitob,pgp161,fru,pg120,pe1819Z1829Z12Z,pa141,cit,pg140,pg160,citr__L,mg2,g3pg,drib,cro4,so4,arg__L,o16a4colipa,chol,pa120,cys__L,maltpt,pe18111Z1829Z12Z,pgp18111Z160,colipa,g1p,pail1819Z160,lipa_cold,pe1819Z1819Z,salchs4,pe1801829Z12Z,xyl__D,pa160,lipoate,pyr,ni2,cu2,hdca,glyc3p,pa180,ptrc,fecost,ocdcea,glc__D,eca4colipa,pg18111Z160,pgp181,26dmani,mal__D,zn2,pe120,fe3,ocdca,ca2,pe1819Z1845Z9Z12Z15Z,enter,degly,glyc,pe1801819Z,pe140,crm,malttr,pheme,no2,lipa,spmd,butso3,met__L,cobalt2,pe160,sprm,pa181,fe3dcit,ps161,murein5p3p,pe161,pe1829Z12Z1835Z9Z12Z,pe1801845Z9Z12Z15Z,inost,trp__L,protein,malt,gln__L,g3pe,ps160,succ,malthx,mobd,ps140,h2o,pe18111Z1845Z9Z12Z15Z,ddca,hghhlipan,na1,epist,crn,pi,rib__D,cd2,pgp180,tungs,lanost,pgp140,k,octa,colipap,g3pi,tchola,meglyxyl,glu__L,ps181,LptA,maltttr,hxa,hdcea,lido,lac__L,ps141,met__D,ile__L,ferrich,ps180,pe18111Z1819Z,acolipa,thm,murein5px3p,4abut,pe18111Z1835Z9Z12Z,pgp1819Z160,h,isetac,g3pc,murein3p3p,hghhlipa,fe2,pe1819Z1835Z9Z12Z,pe141,so3,pro__L,pg141,cu,pg1819Z160,pa161,pe1801835Z9Z12Z,ergst,pa140,pg181,14glucan,murein3px3p,gal,pgp160,asn__L,man,enlipa,kdo2lipid4,ttdcea,glyc2p,pail18111Z160,enlipidA_LptA,ala__L,dca,fum,pe181,lys__L,zymst,asp__L,sphmyln,tsul,cl,pg180,pgp141,mn2,gal__L,pnto__R,ttdca,etha,for,gthrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SsalmonicidaATCC50377,his__L,pe180,acnam,pgp120,pg161,glyb,leu__L,ac,enlipidA,ps120,orn,ser__L,taur,pgp161,fru,pg120,pe1819Z1829Z12Z,pa141,cit,pg140,pg160,sulfac,mg2,nh4,drib,cro4,so4,4h3npacald,o16a4colipa,chol,pa120,pgp18111Z160,pe18111Z1829Z12Z,colipa,pail1819Z160,lipa_cold,pe1819Z1819Z,3ntym,salchs4,pe1801829Z12Z,xyl__D,pa160,arsenb,ni2,cu2,hdca,no3,pa180,ptrc,ocdcea,glc__D,eca4colipa,pg18111Z160,pgp181,rmn,zn2,pe120,fe3,metox,ectoine,ocdca,ca2,pe1819Z1845Z9Z12Z15Z,enter,pe1801819Z,pe140,pheme,hco3,lipa,gm1lipa,spmd,butso3,met__L,cobalt2,pe160,pa181,fe3dcit,ps161,pe161,pe1829Z12Z1835Z9Z12Z,pe1801845Z9Z12Z15Z,inost,malthp,protein,malt,gln__L,ps160,mobd,ps140,h2o,pe18111Z1845Z9Z12Z15Z,mso3,o2,ddca,arab__L,hghhlipan,na1,gm2lipa,crn,pi,rib__D,pgp180,tungs,chols,ethso3,pgp140,k,octa,colipap,tchola,gly,ps181,glu__L,LptA,hxa,hdcea,ps141,co2,met__D,ferrich,ps180,pe18111Z1819Z,h2o2,acolipa,pe18111Z1835Z9Z12Z,pgp1819Z160,h,isetac,hghhlipa,fe2,pe1819Z1835Z9Z12Z,pe141,so3,pro__L,pg141,pg1819Z160,pa161,pe1801835Z9Z12Z,pa140,actn__R,alaala,pg181,gal,pgp160,man,enlipa,kdo2lipid4,ttdcea,prolb,pail18111Z160,enlipidA_LptA,ala__L,dca,akg,pe181,gbbtn,metox__R,tsul,thr__L,pg180,pgp141,mn2,tre,ctbt,crn__D,pap,ttdca,gthrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SneuronaSN3,val__L,his__L,feoxam,pe180,pgp120,pg161,egly,leu__L,ac,ps120,tyr__L,taur,chitob,pgp161,pg120,pe1819Z1829Z12Z,pa141,pg140,pg160,sulfac,mg2,drib,LalaDgluMdapDala,so4,pa120,cys__L,pgp18111Z160,pe18111Z1829Z12Z,colipa,pail1819Z160,lipa_cold,pe1819Z1819Z,pe1801829Z12Z,xyl__D,pa160,ni2,cu2,hdca,pa180,ptrc,fecost,ocdcea,glc__D,pg18111Z160,pgp181,rmn,26dmani,zn2,pe120,fe3,ocdca,fecrm,ca2,pe1819Z1845Z9Z12Z15Z,degly,pe1801819Z,cbl2,pe140,pheme,hco3,lipa,no2,LalaDgluMdap,spmd,butso3,cobalt2,pe160,pa181,ps161,murein5p3p,pe161,pe1829Z12Z1835Z9Z12Z,pe1801845Z9Z12Z15Z,xylb,inost,protein,gln__L,ps160,amet,ps140,h2o,pe18111Z1845Z9Z12Z15Z,mso3,ddca,arab__L,hghhlipan,na1,epist,crn,pi,rib__D,cd2,pgp180,lanost,ethso3,pgp140,k,pentso3,octa,tchola,Lcyst,meglyxyl,glu__L,ps181,hxa,hdcea,lido,xylan4,ps141,ile__L,ps180,pe18111Z1819Z,murein5px3p,pe18111Z1835Z9Z12Z,pgp1819Z160,h,isetac,murein3p3p,arbtn_fe3,hghhlipa,fe2,pe1819Z1835Z9Z12Z,pe141,pro__L,pg141,cu,pg1819Z160,pa161,pe1801835Z9Z12Z,fe3hox,ergst,pa140,pg181,murein3px3p,gal,pgp160,asn__L,kdo2lipid4,ttdcea,xyl3,pail18111Z160,ala__L,dca,pe181,asp__L,melib,zymst,tsul,thr__L,cpgn,pg180,pgp141,mn2,ctbt,crn__D,pap,ttdca,for,gthrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LaethiopicaL147,val__L,his__L,feoxam,pe180,udcpdp,pgp120,pg161,glyb,leu__L,ac,enlipidA,galt,ps120,orn,ser__L,taur,chitob,pgp161,fru,pg120,pe1819Z1829Z12Z,pa141,pg140,pg160,sulfac,mnl,mg2,nh4,so4,arg__L,o16a4colipa,cgly,chol,arbt,pa120,cys__L,pgp18111Z160,pe18111Z1829Z12Z,colipa,g1p,udcpp,lipa_cold,pail1819Z160,pe1819Z1819Z,salchs4,pe1801829Z12Z,xyl__D,pa160,arsenb,ni2,gam,12ppd__S,cu2,hdca,no3,pa180,ptrc,fecost,ocdcea,glc__D,eca4colipa,pg18111Z160,pgp181,zn2,pe120,fe3,pq,ocdca,fecrm,ca2,chtbs,pe1819Z1845Z9Z12Z15Z,enter,glyc,pe1801819Z,pe140,gdp,pheme,hco3,manglyc,lipa,gm1lipa,spmd,butso3,met__L,cobalt2,pe160,pa181,fe3dcit,ps161,pe161,pe1829Z12Z1835Z9Z12Z,pe1801845Z9Z12Z15Z,inost,acgam,protein,malt,gln__L,all__D,ps160,mobd,ps140,h2o,pe18111Z1845Z9Z12Z15Z,pqh2,mso3,ddca,arab__L,hghhlipan,na1,epist,gm2lipa,crn,pi,rib__D,cd2,pgp180,tungs,lanost,ethso3,pgp140,gmp,k,octa,progly,colipap,tchola,gly,ps181,sbt__D,acmum,acmana,glu__L,LptA,hxa,hdcea,ascb__L,xylan4,ps141,co2,met__D,ile__L,ferrich,ps180,pe18111Z1819Z,acolipa,thm,pe18111Z1835Z9Z12Z,pgp1819Z160,h,isetac,arbtn_fe3,hghhlipa,fe2,pe1819Z1835Z9Z12Z,ferxa,pe141,pro__L,pg141,cu,pg1819Z160,pa161,pe1801835Z9Z12Z,fe3hox,ergst,glyald,pa140,actn__R,alaala,pg181,gal,pgp160,man,enlipa,kdo2lipid4,ttdcea,prolb,pail18111Z160,enlipidA_LptA,ala__L,dca,arab__D,pe181,lys__L,asp__L,zymst,hexc,tsul,thr__L,cpgn,pg180,pgp141,mn2,tre,ctbt,crn__D,ttdca,urea,sucr,gthrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EcuniculiGBM1,his__L,pe180,pgp120,pg161,glyb,leu__L,enlipidA,ps120,orn,chitob,pgp161,pg120,pe1819Z1829Z12Z,pa141,cit,pg140,pg160,sulfac,mg2,cro4,so4,arg__L,o16a4colipa,cgly,chol,pa120,cys__L,pgp18111Z160,pe18111Z1829Z12Z,colipa,pail1819Z160,lipa_cold,pe1819Z1819Z,pe1801829Z12Z,xyl__D,pa160,arsenb,ni2,hdca,pa180,ptrc,fecost,ocdcea,eca4colipa,pg18111Z160,pgp181,zn2,pe120,fe3,ectoine,ocdca,ca2,pe1819Z1845Z9Z12Z15Z,pe1801819Z,cbl2,pe140,pheme,lipa,spmd,butso3,met__L,cobalt2,pe160,pa181,ps161,murein5p3p,pe161,pe1829Z12Z1835Z9Z12Z,pe1801845Z9Z12Z15Z,protein,all__D,ps160,mobd,ps140,h2o,pe18111Z1845Z9Z12Z15Z,mso3,ddca,hghhlipan,na1,epist,crn,pi,rib__D,cd2,pgp180,tungs,lanost,chols,ethso3,pgp140,k,octa,colipap,ps181,glu__L,LptA,hxa,hdcea,fol,ps141,met__D,ferrich,ps180,pepd,pe18111Z1819Z,acolipa,h2o2,murein5px3p,pe18111Z1835Z9Z12Z,pgp1819Z160,h,isetac,murein3p3p,hghhlipa,fe2,pe1819Z1835Z9Z12Z,pe141,so3,pro__L,pg141,cu,pg1819Z160,pa161,pe1801835Z9Z12Z,ergst,pa140,gthox,pg181,murein3px3p,gal,pgp160,enlipa,kdo2lipid4,ttdcea,prolb,pail18111Z160,enlipidA_LptA,dca,pe181,lys__L,gbbtn,asp__L,zymst,tsul,pg180,pgp141,mn2,ctbt,pap,ttdca,gthrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PrelictumSGS1-like,12dgr181,hdcoa,val__L,his__L,2agpe180,pe180,pgp120,focytc6,pg161,Rtotalcoa,glyb,2agpg141,ac,enlipidA,dcacoa,xolest2,ps120,dag,chsterol,leu__L,orn,tyr__L,ser__L,taur,chitob,pgp161,din,fru,pc,2agpe141,pg120,pe1819Z1829Z12Z,pa141,2agpg161,cit,pg140,pg160,2agpg160,mg2,nh4,so4,arg__L,o16a4colipa,chol,pa120,cys__L,pgp18111Z160,pe18111Z1829Z12Z,colipa,12dgr140,pail1819Z160,lipa_cold,pe1819Z1819Z,2agpe140,pe1801829Z12Z,xyl__D,pa160,pcrd,ni2,adn,2agpg140,cu2,hdca,no3,gua,pa180,ptrc,fecost,ocdcea,glc__D,eca4colipa,pg18111Z160,pgp181,camp,zn2,pe120,xan,fe3,cdpdddecg,ocdca,ca2,cdpdhdec9eg,cdpdtdecg,pe1819Z1845Z9Z12Z15Z,gsn,phe__L,12dgr160,ddcacoa,glyc,pe1801819Z,pe140,pcox,pheme,gdp,lipa,no2,2agpg180,cysi__L,2agpg120,hb,hxan,cobalt2,pe160,met__L,pa181,dolichol,dsbard,ps161,pe161,pe1829Z12Z1835Z9Z12Z,pe1801845Z9Z12Z15Z,tdcoa,12dgr180,2ddecg3p,inost,trp__L,protein,ade,gln__L,ps160,amet,dsbaox,clpn141,pe,mobd,ps140,pmtcoa,h2o,pe18111Z1845Z9Z12Z15Z,gthox_protein,o2,ddca,arab__L,hghhlipan,2agpe120,na1,epist,occoa,crn,pi,rib__D,cd2,pgp180,tungs,lanost,pgp140,ins,gmp,k,octa,colipap,tchola,gly,ps181,glu__L,LptA,hxcoa,stcoa,hxa,hdcea,lac__L,ps141,co2,Rtotal,ile__L,cdpdodec11eg,ps180,pe18111Z1819Z,tdecoa,acolipa,dgsn,pe18111Z1835Z9Z12Z,pgp1819Z160,h,35cgmp,ficytc6,hghhlipa,gluside,fe2,pe1819Z1835Z9Z12Z,pe141,pro__L,pg141,cu,pg1819Z160,pa161,hemozoin,pe1801835Z9Z12Z,2agpg181,ergst,glyald,cdpdhdecg,pa140,12dgr141,actn__R,pg181,gal,pail,pgp160,2agpe161,man,enlipa,kdo2lipid4,asn__L,ttdcea,odecoa,o2s,pail18111Z160,12dgr161,enlipidA_LptA,ala__L,dca,dad_2,pe181,lys__L,zymst,asp__L,sphmyln,tsul,cdpdodecg,thr__L,pg180,protein_t,pgp141,cdpdag,2agpe160,mn2,12dgr120,ctbt,2agpe181,crn__D,cdpdtdec7eg,pnto__R,pap,ttdca,urea,for,gthrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeriocheirGB1,his__L,pe180,pgp120,pg161,leu__L,enlipidA,ps120,g3ps,taur,pgp161,pg120,pe1819Z1829Z12Z,pa141,cit,pg140,pg160,mg2,g3pg,so4,arg__L,o16a4colipa,cgly,pa120,maltpt,pe18111Z1829Z12Z,pgp18111Z160,colipa,pail1819Z160,lipa_cold,pe1819Z1819Z,pe1801829Z12Z,pa160,ni2,hdca,glyc3p,pa180,ptrc,fecost,ocdcea,eca4colipa,pg18111Z160,pgp181,zn2,pe120,fe3,metox,ocdca,ca2,pe1819Z1845Z9Z12Z15Z,pe1801819Z,pe140,malttr,lipa,spmd,butso3,met__L,cobalt2,pe160,pa181,ps161,murein5p3p,pe161,pe1829Z12Z1835Z9Z12Z,pe1801845Z9Z12Z15Z,protein,malt,gln__L,g3pe,ps160,malthx,ps140,h2o,pe18111Z1845Z9Z12Z15Z,ddca,hghhlipan,na1,epist,cd2,pgp180,lanost,pgp140,k,octa,colipap,g3pi,tchola,ps181,glu__L,LptA,maltttr,hxa,hdcea,fol,ps141,met__D,ferrich,ps180,pe18111Z1819Z,acolipa,h2o2,murein5px3p,pe18111Z1835Z9Z12Z,pgp1819Z160,h,isetac,g3pc,murein3p3p,hghhlipa,fe2,pe1819Z1835Z9Z12Z,pe141,pg141,pa161,cu,pg1819Z160,pe1801835Z9Z12Z,ergst,pa140,actn__R,gthox,pg181,14glucan,murein3px3p,pgp160,enlipa,kdo2lipid4,ttdcea,glyc2p,pail18111Z160,enlipidA_LptA,dca,pe181,metox__R,asp__L,zymst,tsul,pg180,pgp141,mn2,pap,ttdca,gthrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LtropicaL590,val__L,his__L,feoxam,pgp120,pe180,pg161,glyb,leu__L,ac,enlipidA,galt,ps120,orn,taur,chitob,pgp161,fru,pg120,pe1819Z1829Z12Z,pa141,pg140,pg160,sulfac,mnl,mg2,nh4,cro4,so4,arg__L,o16a4colipa,chol,arbt,pa120,cys__L,pgp18111Z160,pe18111Z1829Z12Z,colipa,g1p,pail1819Z160,lipa_cold,pe1819Z1819Z,salchs4,pe1801829Z12Z,xyl__D,pa160,arsenb,ni2,gam,12ppd__S,cu2,hdca,no3,pa180,ptrc,fecost,ocdcea,glc__D,eca4colipa,pg18111Z160,pgp181,zn2,pe120,fe3,pq,ocdca,fecrm,ca2,chtbs,pe1819Z1845Z9Z12Z15Z,enter,glyc,pe1801819Z,pe140,pheme,gdp,hco3,manglyc,lipa,gm1lipa,spmd,butso3,met__L,cobalt2,pe160,pa181,fe3dcit,ps161,pe161,pe1829Z12Z1835Z9Z12Z,pe1801845Z9Z12Z15Z,inost,acgam,protein,malt,gln__L,all__D,ps160,clpn141,mobd,ps140,h2o,pe18111Z1845Z9Z12Z15Z,pqh2,mso3,ddca,hghhlipan,na1,epist,gm2lipa,crn,pi,rib__D,cd2,pgp180,tungs,lanost,ethso3,pgp140,gmp,k,octa,colipap,tchola,ps181,sbt__D,acmum,acmana,glu__L,LptA,hxa,hdcea,ascb__L,ps141,co2,met__D,ile__L,ferrich,ps180,pe18111Z1819Z,acolipa,thm,pe18111Z1835Z9Z12Z,pgp1819Z160,h,isetac,arbtn_fe3,hghhlipa,fe2,pe1819Z1835Z9Z12Z,pe141,so3,pro__L,pg141,cu,pg1819Z160,pa161,pe1801835Z9Z12Z,fe3hox,ergst,glyald,pa140,actn__R,alaala,pg181,gal,pgp160,man,enlipa,kdo2lipid4,ttdcea,prolb,pail18111Z160,enlipidA_LptA,ala__L,dca,pe181,lys__L,asp__L,zymst,hexc,tsul,thr__L,cpgn,pg180,pgp141,mn2,tre,ctbt,crn__D,ttdca,urea,sucr,gthrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChominisTU502,his__L,feoxam,pgp120,pe180,pg161,egly,leu__L,ac,enlipidA,ps120,tyr__L,orn,taur,chitob,pgp161,pg120,pe1819Z1829Z12Z,pa141,cit,pg140,pg160,sulfac,mg2,so4,o16a4colipa,pa120,cys__L,pgp18111Z160,pe18111Z1829Z12Z,colipa,pail1819Z160,lipa_cold,feenter,pe1819Z1819Z,salchs4,pe1801829Z12Z,xyl__D,pa160,ni2,cu2,hdca,glyc3p,pa180,ptrc,fecost,ocdcea,eca4colipa,pg18111Z160,pgp181,26dmani,zn2,pe120,fe3,ocdca,fecrm,ca2,pe1819Z1845Z9Z12Z15Z,enter,degly,pe1801819Z,pe140,pheme,lipa,spmd,butso3,cobalt2,pe160,pa181,ps161,pe161,pe1829Z12Z1835Z9Z12Z,pe1801845Z9Z12Z15Z,inost,protein,gln__L,ps160,amet,mobd,ps140,h2o,pe18111Z1845Z9Z12Z15Z,mso3,ddca,hghhlipan,na1,epist,cd2,pgp180,lanost,ethso3,pgp140,k,octa,colipap,tchola,Lcyst,meglyxyl,ps181,fe3dhbzs,LptA,hxa,hdcea,lido,ps141,ile__L,ps180,pe18111Z1819Z,acolipa,pe18111Z1835Z9Z12Z,pgp1819Z160,h,isetac,arbtn_fe3,hghhlipa,fe2,pe1819Z1835Z9Z12Z,salchs4fe,pe141,pg141,pa161,pg1819Z160,pe1801835Z9Z12Z,fe3hox,ergst,galctn__D,pa140,actn__R,pg181,pgp160,asn__L,enlipa,kdo2lipid4,ttdcea,pail18111Z160,enlipidA_LptA,dca,pe181,zymst,salchs2fe,tsul,cpgn,pg180,pgp141,mn2,pap,ttdca,hg2,gthrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PfalciparumIT,12dgr181,hdcoa,val__L,his__L,2agpe180,pe180,pgp120,focytc6,pg161,Rtotalcoa,2agpg141,xolest2,ac,enlipidA,dcacoa,chsterol,ps120,dag,leu__L,tyr__L,orn,ser__L,taur,chitob,pgp161,din,fru,pc,2agpe141,pg120,pe1819Z1829Z12Z,pa141,2agpg161,atp,cit,pg140,pg160,2agpg160,citr__L,mg2,nh4,cro4,so4,arg__L,o16a4colipa,pa120,chol,cys__L,pgp18111Z160,pe18111Z1829Z12Z,colipa,12dgr140,pail1819Z160,lipa_cold,pe1819Z1819Z,salchs4,2agpe140,pe1801829Z12Z,xyl__D,pa160,lipoate,pcrd,ni2,adn,2agpg140,cu2,hdca,no3,gua,pa180,ptrc,fecost,ocdcea,glc__D,eca4colipa,pg18111Z160,pgp181,camp,mal__D,zn2,pe120,xan,fe3,cdpdddecg,ocdca,ca2,cdpdhdec9eg,cdpdtdecg,pe1819Z1845Z9Z12Z15Z,gsn,phe__L,enter,12dgr160,ddcacoa,glyc,pe1801819Z,pe140,pdx5p,pcox,pheme,no2,lipa,2agpg180,cysi__L,2agpg120,hb,spmd,hxan,met__L,cobalt2,pe160,pa181,dolichol,dsbard,ps161,pe161,pe1829Z12Z1835Z9Z12Z,pe1801845Z9Z12Z15Z,tdcoa,12dgr180,2ddecg3p,trp__L,protein,ade,gln__L,succ,ps160,amet,dsbaox,clpn141,pe,mobd,ps140,pmtcoa,h2o,pe18111Z1845Z9Z12Z15Z,gthox_protein,o2,ddca,arab__L,hghhlipan,2agpe120,na1,epist,occoa,rib__D,pi,cd2,pgp180,tungs,lanost,pgp140,ins,tag,k,octa,colipap,tchola,gly,ps181,glu__L,LptA,hxcoa,stcoa,hxa,hdcea,lac__L,ps141,co2,Rtotal,met__D,ile__L,ferrich,ps180,cdpdodec11eg,pe18111Z1819Z,tdecoa,acolipa,dgsn,thm,pe18111Z1835Z9Z12Z,pgp1819Z160,h,35cgmp,ficytc6,hghhlipa,gluside,fe2,pe1819Z1835Z9Z12Z,pe141,so3,pro__L,pg141,cu,pg1819Z160,pa161,hemozoin,pe1801835Z9Z12Z,2agpg181,ergst,glyald,cdpdhdecg,ipdp,pa140,12dgr141,pg181,gal,pail,pgp160,2agpe161,man,enlipa,kdo2lipid4,asn__L,ttdcea,odecoa,o2s,pail18111Z160,12dgr161,enlipidA_LptA,ala__L,dca,fum,dad_2,pe181,lys__L,zymst,asp__L,sphmyln,tsul,cdpdodecg,thr__L,pg180,protein_t,pgp141,cdpdag,2agpe160,coa,mn2,12dgr120,2agpe181,cdpdtdec7eg,pydxn,pnto__R,pap,ttdca,urea,for,gthrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChominisTU502_2012,his__L,feoxam,pgp120,pe180,pg161,egly,leu__L,ac,enlipidA,ps120,tyr__L,orn,taur,chitob,pgp161,fru,pg120,pe1819Z1829Z12Z,pa141,cit,pg140,pg160,sulfac,mg2,so4,o16a4colipa,pa120,cys__L,pgp18111Z160,pe18111Z1829Z12Z,colipa,pail1819Z160,lipa_cold,feenter,pe1819Z1819Z,salchs4,pe1801829Z12Z,xyl__D,pa160,ni2,cu2,hdca,glyc3p,starch,pa180,ptrc,fecost,ocdcea,glc__D,eca4colipa,pg18111Z160,pgp181,26dmani,zn2,pe120,fe3,ocdca,fecrm,ca2,pe1819Z1845Z9Z12Z15Z,enter,degly,pe1801819Z,pe140,malttr,pheme,lipa,spmd,butso3,cobalt2,pe160,pa181,ps161,pe161,pe1829Z12Z1835Z9Z12Z,pe1801845Z9Z12Z15Z,inost,protein,malt,gln__L,3hpppn,ps160,amet,mobd,ps140,h2o,pe18111Z1845Z9Z12Z15Z,mso3,ddca,hghhlipan,na1,epist,pgp180,lanost,ethso3,pgp140,k,octa,colipap,tchola,Lcyst,meglyxyl,ps181,fe3dhbzs,LptA,hxa,hdcea,lido,ps141,ile__L,ps180,pe18111Z1819Z,amylose300,acolipa,pe18111Z1835Z9Z12Z,pgp1819Z160,h,isetac,arbtn_fe3,hghhlipa,fe2,glycogen1500,pe1819Z1835Z9Z12Z,salchs4fe,pe141,dextrin,pg141,cu,pg1819Z160,pa161,pe1801835Z9Z12Z,fe3hox,ergst,galctn__D,pa140,actn__R,pg181,gal,pgp160,asn__L,man,enlipa,kdo2lipid4,ttdcea,pail18111Z160,enlipidA_LptA,3hcinnm,dca,pe181,zymst,salchs2fe,tsul,cpgn,starch1200,pg180,pgp141,mn2,pap,ttdca,gthrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
