,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
C8STI,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
RTOT5_cho,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
HACD2m,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ALDD31_1,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
DURADx,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
3OAR180,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
CYEUOLCYCI,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_pail_e,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
NTPP9,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
MG3A,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
ACGSm,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
AGMT,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ACOADAGAT18111Z1819Z1819Z,nonlethal,,not in model,nonlethal,not in model,,,,,not in model,,,,
DOLPGT1,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
MDFDH,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
CRTNh,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ACtr,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
FOLR2_1,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ACTD2,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_xylan8_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PSPHPL,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
GLCR1TRA1,nonlethal,,not in model,not in model,nonlethal,,,,,not in model,,,,
FAS260_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
MTHFO_nadp,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PSSA120,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ADSL1r,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_lys__L_e,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
NBAHH_ir,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ACCOACrm,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
R07456,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
AMETt2m,nonlethal,,not in model,not in model,nonlethal,,,,,not in model,,,,
CELLBabc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PDYXPT_c,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
GCC2,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
MTHFCm,nonlethal,,not in model,not in model,nonlethal,,,,,not in model,,,,
2agpg140t,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_cysi__L_e,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
EX_pe160_e,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_2agpe120_e,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ACOTA,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PLDAGAT18111Z18111Z1819Z2,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PLDPC_EPA_ALNA_c,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
DNTPPA_1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
FPGS_tm,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
FAS80COA_L,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
GCATENEC,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PSPPS,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
3HAACOAT60,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
GLUS_ferrc,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
FACOAE160,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ACOADAGAT1801819Z180,nonlethal,,not in model,nonlethal,not in model,,,,,not in model,,,,
FAH160c,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_pe1819Z1835Z9Z12Z_e,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
pail_uptake,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
MOPSabc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_pyr_e,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
EX_avite1_e,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
ATP_3h_tm,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ALCD25xi,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
FAS161ACPm,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
INOSR,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
GCM,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
MGHBc,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
DHXFUTC,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ALCD25xim,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
GM1LIPAabcppc,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
MDHm,nonlethal,,nonlethal,not in model,not in model,,,,,not in model,,,,
GLNHISHISr,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
TRDRm,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
r0963,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
FACOAL161_ISO,nonlethal,,nonlethal,nonlethal,not in model,,,,,not in model,,,,
3HAD120_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
RBK_Dr,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PI4P5K_SC,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_gua_e,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
EX_manttr_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
RBFSa,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
EX_acolipa_e,nonlethal,,nonlethal,not in model,nonlethal,,,,,not in model,,,,
LPCAT_LNA_ALNA_sn2_c,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
ASPO4,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PI3P5K_SC,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
MTHFCm_1,nonlethal,,not in model,not in model,nonlethal,,,,,not in model,,,,
MYCON2,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
CYO1_KTc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
MG3B,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
EX_hdcea_e,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
BHMT,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
CAATPS_1,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
OHPHM,nonlethal,,nonlethal,nonlethal,not in model,,,,,not in model,,,,
ACOADAGAT18111Z1819Z180,nonlethal,,not in model,nonlethal,not in model,,,,,not in model,,,,
GLUN,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ATHRDHr,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
TMPPP,not in model,,nonlethal,not in model,nonlethal,,,,,not in model,,,,
CYOOm2,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
G3PAT1619Z_c,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
10FTHFGLULL,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
LPLIPAL2E120,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
EX_metsox_S__L_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ACDO,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
3OAR180_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
FEDCabc,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
MATm,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
MET_SLV,not in model,,not in model,nonlethal,not in model,,,,,not in model,,,,
GTHS,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_pqh2_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ASPCT,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
23CN2P2,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
pi_prod3,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
CRVS23M24hc,not in model,,not in model,nonlethal,not in model,,,,,not in model,,,,
H2CO3D,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
G3PT,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
G5SADs,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
Kt2r,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PLDAGAT18111Z18111Z1819Z4,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
NTRIRx,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
LCYEc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
GLYK,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
SK_gly_c,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_leuleu_e,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
SK_cys__L_c,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_amet_e,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
LDH2,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ACPPAT180,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
FEENTERabcppc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_2agpg160_e,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
GLUt2m,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
MTHFR3_1,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
MM3,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ACSERL,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
ATPPRT,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
DXPRIi_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
CACOAL,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ADSHm,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
SQLC,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
DCMPDA,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
CYSTL,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
EX_pe161_e,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
MCLORi,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ILEtec,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
PNTK,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EAR40x_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
PINOS,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
ACALDCD,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_murein5px3p_e,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
ENO,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PREPTHS2,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
PTRCTA,nonlethal,,nonlethal,not in model,not in model,,,,,not in model,,,,
SACCD1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
LALDO2x_pf,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
EX_crm_e,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
EAR60y,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ARBt2r,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_occoa_e,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
3OACOAS,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
HACD5,nonlethal,,not in model,not in model,nonlethal,,,,,not in model,,,,
RNTR2,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
CYSATc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
AP4AH1,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
3OAR100_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
EX_man_e,nonlethal,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
PEDS1819Z1829Z12Z,not in model,,not in model,nonlethal,not in model,,,,,not in model,,,,
EX_lystyrile_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
MDH4,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ACCOAL,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EAR40y,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
TRPt2r,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
EX_g3ps_e,nonlethal,,not in model,nonlethal,not in model,,,,,not in model,,,,
EX_feoxam_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_14glucan_e,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
FPGS4_1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ADEt2,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PHEt2r,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
SUCBZT1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_trpthrile_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ATPS4m,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
AACPS5,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PCW3DS_MYRS_ALNA_sn2_c,not in model,,not in model,nonlethal,not in model,,,,,not in model,,,,
EX_gln__L_e,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
D_LACt2,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
2AGPGAT140,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
CTPtm,nonlethal,,nonlethal,nonlethal,not in model,,,,,not in model,,,,
acylpg_prod2,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_2agpg120_e,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PLDAGAT1819Z1819Z1819Z1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ATGH,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
GLYOX_2,nonlethal,,nonlethal,nonlethal,not in model,,,,,not in model,,,,
AMALT3,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
GAT1_SC,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
2agpg160t,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
CHOPT_HDE_DHA_c,not in model,,not in model,nonlethal,not in model,,,,,not in model,,,,
MMM,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
DAGAH_STC_EPA_c,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
r0431_1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
TPI_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
GLCP2,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
DAGK18111Z1819Z,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
lipid6,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
2HCO3_NAt,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
3HAD180_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
RNTR3,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
GLCP,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
SSALx,nonlethal,,nonlethal,not in model,not in model,,,,,not in model,,,,
CYTMQOR3ppc,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
GLYCK2,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
PHCDm,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
RPE_pf,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
ATPH1e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ACOADAGAT18111Z18111Z1845Z9Z12Z15Z,nonlethal,,not in model,nonlethal,not in model,,,,,not in model,,,,
PHETHRLYSr,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
EX_yvite_e,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
EX_octa_e,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
SK_trnapro_c,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ETHAPT_HDE_ALNA_c,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_murein3px3p_e,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
GLCATr,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
GTPCI_2,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
FASC141ACP,nonlethal,,nonlethal,not in model,not in model,,,,,not in model,,,,
ACACT3m,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
UAG4Ei,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
ETHAPT_STC_HDE_c,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
FA182ACPH,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
IPPS,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
DGTSDS1601845Z9Z12Z15Z,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ICYSDS,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
42A12BOOX,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EAR120x,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PPDK,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
ORNTA_1,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
FBP,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
FACOAE100,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
LYSLYSLYSr,nonlethal,,nonlethal,not in model,not in model,,,,,not in model,,,,
GLS2,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
GAPDHm,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EPISTESTH_SC,not in model,,nonlethal,nonlethal,not in model,,,,,not in model,,,,
C180SN,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PLIPA2G140,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
LYSTRSm,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
HEX7,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PLPSA21819Z1829Z12Z,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
NTPP2,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
FA160ACPHi,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
ABUTDm,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
PCFPTm,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
acoa_prod13,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_C06314_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ACRNtm,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_oaa_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
AACPS7,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
AACPS5_1c,nonlethal,,nonlethal,not in model,not in model,,,,,not in model,,,,
PLA2PC_HDE_ALNA_c,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
pe_prod12,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PYDXOR,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
PLDAGAT_HDE_HDE_LNA_PE_13_c,not in model,,not in model,nonlethal,not in model,,,,,not in model,,,,
FBAmc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
SO4ti,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
FAS182ACPm,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
NADK,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
FAS80_L,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
DES_6,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
SK_trp__L_c,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_fru_e,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
INSTt4,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ARABR,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
DRBK,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
r2136,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ARSNAt1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_argarg_e,nonlethal,,nonlethal,not in model,not in model,,,,,not in model,,,,
LIPOti_1,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
GLUt7m,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
OCT,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
GMAND,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
DOLPMT4,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
EX_4h3npacald_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_2agpe141_e,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
HMT,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
NADH2_u6cm,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
HACD3i,not in model,,not in model,not in model,nonlethal,,,,,not in model,,,,
MOD_3mopc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
4HGLSDm,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PLPSA21801829Z12Z,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
MDHi2,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_tag_enhs,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_lyslyslys_e,nonlethal,,nonlethal,not in model,not in model,,,,,not in model,,,,
ASP1DC,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
URDGLYCD,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
FAS180_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
FORA,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
HMR_4422,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_eths_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
MTAM_nh4,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
LPEAT_HDE_ALNA_sn2_c,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PROPROPROr,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
r0483,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
3OACOAR,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
AMMQLT8,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PPA_1,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
METMT,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
34DHOXPEGOX,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PCt,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
GLUNm,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
FAS181ACPmc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
acoa_prod11,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
THRGLNexR,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
PTOR,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
XYLOS3,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ORNt2r,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PGSA160,nonlethal,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
ADPRDP,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
FAS120,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
dgl_prod2,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
HMGCOAS,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ADPRIBt,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
LPLIPAL2G161,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
AOXSr2,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
GLUDy,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
IPDPS_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
SLDxi2,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
URIt2,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PELINETHnhs,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
CBPS,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ACTD,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
DGDGGH1819Z160c,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
56DH5FLURAAMH,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
KAS_HP2,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
14GLUCANabcppc,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
AMMQT8,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
GTHOXti,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
DRTPPD,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
GGCHLDBRc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
MANpts,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ME1m,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
METHFtxc,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
OMCDCm,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
3MBZDH,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ASNTYRTHRt,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_coa_e,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
PLPSA21819Z1819Z,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
LPLIPAL2A140,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
araphe2,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
3M2OPLOXRD,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
