,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
EX_gmp_e,,,not in model,not in model,nonlethal,,,,,,,,,
DPR,,,not in model,not in model,not in model,,,,,,,,,
ACOAD3,,,not in model,not in model,not in model,,,,,,,,,
DGTSDS1829Z12Z1829Z12Z1,,,not in model,not in model,not in model,,,,,,,,,
4H3NALDD,,,not in model,not in model,not in model,,,,,,,,,
AHEXASE3,,,not in model,not in model,not in model,,,,,,,,,
EX_glyc2p_e,,,not in model,nonlethal,not in model,,,,,,,,,
AACPS4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPEH140_sn1_c,,,not in model,nonlethal,nonlethal,,,,,,,,,
PGLYCP,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HACD9m,,,not in model,not in model,not in model,,,,,,,,,
IDPm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ASPT,,,not in model,not in model,not in model,,,,,,,,,
PGP180abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_arbt_e,,,not in model,not in model,not in model,,,,,,,,,
EX_pe1819Z1819Z_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_chol_e,,,not in model,nonlethal,nonlethal,,,,,,,,,
ILEabc,,,not in model,nonlethal,not in model,,,,,,,,,
CELASE2,,,not in model,not in model,not in model,,,,,,,,,
ACOAD4f,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
KAT7,,,not in model,nonlethal,nonlethal,,,,,,,,,
LPCOXc,,,not in model,not in model,not in model,,,,,,,,,
3HCINNMH,,,not in model,not in model,not in model,,,,,,,,,
DAGK_MYRS_EPA_c,,,not in model,not in model,not in model,,,,,,,,,
FMETDF,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FNOR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_cdpdhdec9eg_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PYRDAT,,,not in model,nonlethal,nonlethal,,,,,,,,,
TRPMETVALr,,,not in model,not in model,not in model,,,,,,,,,
LPLIPAL1A120,,,not in model,nonlethal,nonlethal,,,,,,,,,
HACD4i,,,not in model,not in model,nonlethal,,,,,,,,,
UTPtm,,,nonlethal,nonlethal,not in model,,,,,,,,,
PPTT,,,not in model,not in model,not in model,,,,,,,,,
SQD2_181,,,not in model,not in model,not in model,,,,,,,,,
3HAD181,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PINA1tm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
COLIPAabcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLYOXm,,,not in model,not in model,not in model,,,,,,,,,
ARGSERSERt,,,not in model,not in model,not in model,,,,,,,,,
ALANA1tm,,,not in model,not in model,not in model,,,,,,,,,
RNTR4c,,,not in model,not in model,not in model,,,,,,,,,
pe_prod18,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3OAS80_1c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FOMETRi,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3OAR120,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOADAGAT16018111Z160,,,not in model,nonlethal,not in model,,,,,,,,,
TAGAH1801819Z18111Z,,,not in model,not in model,not in model,,,,,,,,,
AOXSr,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOAD6,,,not in model,not in model,not in model,,,,,,,,,
LIPOS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DMTc,,,not in model,not in model,not in model,,,,,,,,,
ETHAPT_SC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DEDOLP1,,,nonlethal,not in model,not in model,,,,,,,,,
NDH1_2pc,,,not in model,not in model,not in model,,,,,,,,,
PHEPHEASNr,,,not in model,not in model,not in model,,,,,,,,,
PACCOAL2,,,not in model,not in model,not in model,,,,,,,,,
EX_hxa_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
A3GALT5c,,,not in model,not in model,not in model,,,,,,,,,
MPTAT,,,not in model,not in model,not in model,,,,,,,,,
PS120abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PE181abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_ahcys_e,,,not in model,not in model,not in model,,,,,,,,,
G6PI2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PMPK,,,nonlethal,not in model,nonlethal,,,,,,,,,
QMO2,,,not in model,nonlethal,nonlethal,,,,,,,,,
BMOCOS,,,not in model,not in model,not in model,,,,,,,,,
CEPTEnhs,,,not in model,not in model,not in model,,,,,,,,,
CYOO_HP,,,not in model,not in model,not in model,,,,,,,,,
PYNP2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
MEOHt2,,,not in model,not in model,not in model,,,,,,,,,
POLYAO2,,,not in model,not in model,not in model,,,,,,,,,
FAH140c,,,not in model,not in model,not in model,,,,,,,,,
3OAS161,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
THRD,,,not in model,not in model,not in model,,,,,,,,,
HMR_0852nhs,,,nonlethal,not in model,not in model,,,,,,,,,
RNDR1b,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_k_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HPYRDC,,,not in model,not in model,not in model,,,,,,,,,
3HAD161_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_pg1819Z160_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CYSS,,,not in model,not in model,not in model,,,,,,,,,
DSCLCOCH,,,not in model,not in model,not in model,,,,,,,,,
GLU5K,,,nonlethal,not in model,not in model,,,,,,,,,
EX_dad_2_e,,,not in model,nonlethal,nonlethal,,,,,,,,,
G5SD2,,,nonlethal,not in model,not in model,,,,,,,,,
GUAC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
BC10_new,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AHCYSte,,,not in model,not in model,not in model,,,,,,,,,
DAGAH_MYRS_GLNA_c,,,nonlethal,not in model,not in model,,,,,,,,,
PLIPA2A141,,,not in model,nonlethal,nonlethal,,,,,,,,,
IDOND2,,,not in model,not in model,not in model,,,,,,,,,
CHOLSH,,,not in model,not in model,not in model,,,,,,,,,
SDOOR_c,,,not in model,not in model,not in model,,,,,,,,,
ACACT7r,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CLt_e,,,not in model,not in model,not in model,,,,,,,,,
NO3t2,,,not in model,nonlethal,nonlethal,,,,,,,,,
NDPK2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PE18111Z1835Z9Z12Zt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLIPA2A181,,,not in model,nonlethal,nonlethal,,,,,,,,,
HADPCOADH3,,,not in model,not in model,not in model,,,,,,,,,
PAPA_LNA_HDE_c,,,not in model,not in model,not in model,,,,,,,,,
TPI,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
r0340,,,not in model,not in model,not in model,,,,,,,,,
CHOPT_LNA_LNA_c,,,not in model,not in model,not in model,,,,,,,,,
OHEDH,,,not in model,not in model,not in model,,,,,,,,,
ARSt1,,,not in model,not in model,not in model,,,,,,,,,
PGM,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SK_arg__L_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GDBTALDH,,,not in model,not in model,not in model,,,,,,,,,
DGDGGH1829Z12Z1634Z7Z10Zc,,,not in model,not in model,not in model,,,,,,,,,
FA181COAabcpc,,,not in model,not in model,not in model,,,,,,,,,
FASm2801,,,not in model,not in model,not in model,,,,,,,,,
SERt2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
MALLAC,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT_LNA_EPA_LNA_PE_14_c,,,not in model,not in model,not in model,,,,,,,,,
SPMDabc,,,nonlethal,not in model,nonlethal,,,,,,,,,
FERULCOAS,,,not in model,not in model,not in model,,,,,,,,,
ASAD,,,not in model,not in model,not in model,,,,,,,,,
GLCNACT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CDPDGPm_SC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TYRt,,,nonlethal,not in model,not in model,,,,,,,,,
AMETr,,,not in model,nonlethal,not in model,,,,,,,,,
SPHPL,,,not in model,nonlethal,not in model,,,,,,,,,
SPMDt3i,,,not in model,not in model,not in model,,,,,,,,,
EX_hdl_enhs,,,not in model,not in model,not in model,,,,,,,,,
MPL,,,not in model,not in model,not in model,,,,,,,,,
FORtmi,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NMNAT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOADAGAT1601819Z18111Z,,,not in model,nonlethal,not in model,,,,,,,,,
SK_apoACP_c,,,not in model,nonlethal,nonlethal,,,,,,,,,
CLBH,,,not in model,not in model,not in model,,,,,,,,,
CDIPT1819Z160,,,not in model,not in model,not in model,,,,,,,,,
PE1801829Z12Zt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CEL6abc,,,not in model,not in model,not in model,,,,,,,,,
PLA2PE_LNA_ALNA_c,,,not in model,not in model,not in model,,,,,,,,,
2AGPGAT181,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HBZOPT,,,nonlethal,not in model,nonlethal,,,,,,,,,
DGDGW6DS1829Z12Z1619Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CCP2mc,,,not in model,not in model,not in model,,,,,,,,,
ECOAH6,,,not in model,nonlethal,nonlethal,,,,,,,,,
MLTG6,,,not in model,not in model,not in model,,,,,,,,,
FMETTRS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_pheme_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FLDR2,,,not in model,not in model,not in model,,,,,,,,,
HDCAt,,,not in model,not in model,not in model,,,,,,,,,
CAt7r,,,not in model,not in model,not in model,,,,,,,,,
RNTR4c2,,,not in model,not in model,not in model,,,,,,,,,
LPCAT_PALM_PALM_sn2_c,,,not in model,nonlethal,not in model,,,,,,,,,
DASYN140,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_glucan4_e,,,not in model,not in model,not in model,,,,,,,,,
CDGUNPD,,,not in model,not in model,not in model,,,,,,,,,
LPLIPAL1G140,,,not in model,nonlethal,nonlethal,,,,,,,,,
DHAPtap,,,not in model,nonlethal,nonlethal,,,,,,,,,
ACOTAim,,,nonlethal,not in model,not in model,,,,,,,,,
FEENTER2tppc,,,nonlethal,not in model,nonlethal,,,,,,,,,
EX_tchola_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MLTG3,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT_LNA_EPA_LNA_PE_10_c,,,nonlethal,not in model,not in model,,,,,,,,,
METOX1s,,,not in model,not in model,not in model,,,,,,,,,
CMPN,,,not in model,not in model,not in model,,,,,,,,,
XYLe,,,not in model,not in model,not in model,,,,,,,,,
BCOALIG2,,,not in model,not in model,not in model,,,,,,,,,
EX_pe1801819Z_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DAGK120,,,not in model,nonlethal,nonlethal,,,,,,,,,
ALCD4y,,,not in model,not in model,not in model,,,,,,,,,
3OAS80_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
ASNTRSm,,,nonlethal,not in model,nonlethal,,,,,,,,,
MCOATAm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GTPCII2,,,not in model,not in model,not in model,,,,,,,,,
ACSERLm,,,not in model,not in model,not in model,,,,,,,,,
EX_cdpdddecg_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LEUASNASPr,,,not in model,not in model,not in model,,,,,,,,,
3OAS121,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_xolest2_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DHPR,,,not in model,not in model,not in model,,,,,,,,,
TAGAH1801819Z1835Z9Z12Z,,,not in model,not in model,not in model,,,,,,,,,
RNDR4b,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLYTLm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2agpg141t,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TYRPHETYRr,,,nonlethal,not in model,not in model,,,,,,,,,
BACCL,,,nonlethal,not in model,nonlethal,,,,,,,,,
ALCD4,,,not in model,not in model,not in model,,,,,,,,,
EX_2agpg180_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
OARGDC,,,not in model,not in model,not in model,,,,,,,,,
FPGS4m,,,not in model,not in model,not in model,,,,,,,,,
FASm1801,,,not in model,not in model,not in model,,,,,,,,,
PPPNDO,,,not in model,not in model,not in model,,,,,,,,,
AACP1819ZSc,,,nonlethal,not in model,not in model,,,,,,,,,
DDPA,,,not in model,nonlethal,nonlethal,,,,,,,,,
DHFS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ALAALACNc,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT1801819Z1819Z4,,,not in model,not in model,not in model,,,,,,,,,
3M2OBLOXRD,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
POLYAO3,,,not in model,not in model,not in model,,,,,,,,,
ORNtm,,,not in model,not in model,not in model,,,,,,,,,
PA180abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GTPt2m,,,not in model,not in model,not in model,,,,,,,,,
PLPSA21829Z12Z1835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_duri_e,,,not in model,not in model,not in model,,,,,,,,,
DGTSDS1839Z12Z15Z18111Z,,,not in model,not in model,not in model,,,,,,,,,
FAH1829Z12Zc,,,not in model,not in model,not in model,,,,,,,,,
UMPK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CITt4_1,,,nonlethal,not in model,not in model,,,,,,,,,
3OAR160_m,,,not in model,not in model,not in model,,,,,,,,,
PABB,,,nonlethal,nonlethal,not in model,,,,,,,,,
GCC2am,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOADAGAT1801819Z1819Z,,,not in model,nonlethal,not in model,,,,,,,,,
HCINNMt2r,,,not in model,not in model,not in model,,,,,,,,,
3AIB_Dtm,,,not in model,not in model,not in model,,,,,,,,,
ADPDA,,,not in model,not in model,not in model,,,,,,,,,
TEICH45,,,not in model,not in model,not in model,,,,,,,,,
SPT_syn,,,not in model,not in model,not in model,,,,,,,,,
EAR120_m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_ile__L_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PPNCL3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FACOAE1819Z,,,not in model,not in model,not in model,,,,,,,,,
CYTK2_1,,,not in model,not in model,not in model,,,,,,,,,
GTHOm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TAGAH1819Z1819Z18111Z,,,not in model,not in model,not in model,,,,,,,,,
ANS,,,not in model,nonlethal,nonlethal,,,,,,,,,
FA120ACPHi,,,not in model,not in model,not in model,,,,,,,,,
acoa_prod5,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HEMEAS,,,not in model,not in model,not in model,,,,,,,,,
GM1LIPAabctexc,,,not in model,not in model,not in model,,,,,,,,,
ADSK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
S2FE2SR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NH4ti,,,not in model,not in model,not in model,,,,,,,,,
LPLIPAL2A160,,,not in model,nonlethal,nonlethal,,,,,,,,,
MEPCT_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
GLYCLTt2r,,,not in model,not in model,not in model,,,,,,,,,
ACSERSULL,,,not in model,not in model,not in model,,,,,,,,,
TIH3CD,,,not in model,not in model,not in model,,,,,,,,,
AGPATCOA_LNA_LNA_c,,,nonlethal,not in model,not in model,,,,,,,,,
DAPDA,,,not in model,not in model,not in model,,,,,,,,,
MLTP2,,,not in model,not in model,not in model,,,,,,,,,
DUTPDP,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DXPS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PCW3DS_PALM_ALNA_sn2_c,,,not in model,nonlethal,not in model,,,,,,,,,
AGPATCOA18111Z1819Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT_LNA_EPA_LNA_PC_7_c,,,not in model,nonlethal,not in model,,,,,,,,,
HMR_3684,,,not in model,nonlethal,not in model,,,,,,,,,
AMALT2,,,not in model,not in model,not in model,,,,,,,,,
METSR_S1,,,not in model,not in model,not in model,,,,,,,,,
AGPATCOA1801819Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FACOAE1836Z9Z12Z,,,not in model,not in model,not in model,,,,,,,,,
SO4t2,,,not in model,not in model,not in model,,,,,,,,,
PG160abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MOCOS,,,not in model,not in model,not in model,,,,,,,,,
TAGAH1819Z18111Z1819Z,,,not in model,not in model,not in model,,,,,,,,,
AGPAT141_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
KYN,,,not in model,not in model,not in model,,,,,,,,,
PGKhc,,,not in model,not in model,not in model,,,,,,,,,
EX_g3pe_e,,,not in model,nonlethal,not in model,,,,,,,,,
GPDDA4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_4abz_e,,,nonlethal,not in model,not in model,,,,,,,,,
NAt5,,,not in model,not in model,not in model,,,,,,,,,
ISETACabcppc,,,not in model,nonlethal,not in model,,,,,,,,,
EX_mantr_e,,,not in model,not in model,not in model,,,,,,,,,
NAabcO,,,not in model,not in model,not in model,,,,,,,,,
ECOAH2,,,not in model,nonlethal,nonlethal,,,,,,,,,
CERS124,,,not in model,not in model,not in model,,,,,,,,,
PPCSCT,,,not in model,not in model,not in model,,,,,,,,,
HAMR,,,not in model,not in model,not in model,,,,,,,,,
EX_asn__L_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NDH1_1pc,,,not in model,not in model,not in model,,,,,,,,,
BZDIOLDH,,,not in model,not in model,not in model,,,,,,,,,
ACACT5m,,,not in model,not in model,not in model,,,,,,,,,
EX_propropro_e,,,nonlethal,not in model,not in model,,,,,,,,,
ALPHm,,,nonlethal,nonlethal,not in model,,,,,,,,,
AMPTASEPG,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_manglyc_e,,,not in model,not in model,not in model,,,,,,,,,
A3GALT1c,,,not in model,not in model,not in model,,,,,,,,,
DMCITALOR,,,not in model,not in model,not in model,,,,,,,,,
TYRTYRr,,,not in model,not in model,not in model,,,,,,,,,
PLDPC_OLE_PALM_c,,,not in model,not in model,not in model,,,,,,,,,
ADK1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NO3abcppc,,,not in model,not in model,not in model,,,,,,,,,
LANOSTt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MTHFDm_1,,,not in model,not in model,nonlethal,,,,,,,,,
SDPTA,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DHFR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SACCD2,,,not in model,nonlethal,nonlethal,,,,,,,,,
MNLpts,,,not in model,not in model,not in model,,,,,,,,,
SK_trnaala_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EAR160y,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
1AGPEAT1801829Z12Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DGDGW3DS1819Z1637Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HMPK2,,,nonlethal,not in model,nonlethal,,,,,,,,,
LEUt2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
MI145PK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AGPATCOA18111Z160,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
acoa_prod7,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLCMAN6,,,not in model,not in model,not in model,,,,,,,,,
DTPH,,,nonlethal,not in model,nonlethal,,,,,,,,,
GLNTRATc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
r1143,,,not in model,not in model,not in model,,,,,,,,,
GLCabc,,,not in model,nonlethal,nonlethal,,,,,,,,,
NTRLASE,,,not in model,not in model,not in model,,,,,,,,,
G3PSabcppc,,,not in model,nonlethal,not in model,,,,,,,,,
HETZK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FADFMNtm,,,not in model,not in model,not in model,,,,,,,,,
ASPTAm,,,not in model,nonlethal,nonlethal,,,,,,,,,
3OAS141,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLIPA2A160,,,not in model,nonlethal,nonlethal,,,,,,,,,
FLDR_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
NADPHQR2,,,not in model,not in model,not in model,,,,,,,,,
EX_pe1819Z1845Z9Z12Z15Z_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
INSH,,,not in model,not in model,not in model,,,,,,,,,
SQDGS_PALM_PALM,,,not in model,not in model,not in model,,,,,,,,,
FACOALPREPH,,,not in model,not in model,not in model,,,,,,,,,
GLUDym,,,not in model,not in model,not in model,,,,,,,,,
PPACOALhc,,,not in model,not in model,not in model,,,,,,,,,
EX_lineth_e,,,not in model,not in model,not in model,,,,,,,,,
SUCD3_u6m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FAO182p_evenoddc,,,not in model,not in model,not in model,,,,,,,,,
VNDH_3,,,not in model,not in model,not in model,,,,,,,,,
4HTHRS,,,not in model,not in model,not in model,,,,,,,,,
MALTabc,,,not in model,not in model,not in model,,,,,,,,,
S2FE2ST,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT_PALM_PALM_LNA_PC_5_c,,,not in model,nonlethal,not in model,,,,,,,,,
DHPR2,,,not in model,not in model,not in model,,,,,,,,,
TYRTRS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACACT9pc,,,not in model,not in model,not in model,,,,,,,,,
FACOAL171_ISO,,,nonlethal,nonlethal,not in model,,,,,,,,,
PPCOAOmc,,,not in model,not in model,not in model,,,,,,,,,
G6PI3,,,not in model,not in model,not in model,,,,,,,,,
FACOAL180_1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3OAR141,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PSIredc,,,not in model,not in model,not in model,,,,,,,,,
AKGICITtm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_murein4px4px4p_e,,,not in model,not in model,not in model,,,,,,,,,
EX_3ntym_e,,,not in model,not in model,not in model,,,,,,,,,
pe_prod15,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOADH120_m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LEUASNASPt,,,not in model,not in model,not in model,,,,,,,,,
RBPI,,,not in model,not in model,not in model,,,,,,,,,
MECDPS_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
ERGSTAT_SC,,,nonlethal,nonlethal,not in model,,,,,,,,,
ALDD5,,,not in model,not in model,not in model,,,,,,,,,
EX_taur_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MALT,,,not in model,not in model,not in model,,,,,,,,,
HXAt3,,,not in model,not in model,not in model,,,,,,,,,
PE18111Z1845Z9Z12Z15Zt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
dgl_prod1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_HC00006_e,,,not in model,not in model,not in model,,,,,,,,,
CY_focytc_hc,,,not in model,not in model,not in model,,,,,,,,,
GHMT2r,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PBAL,,,not in model,not in model,not in model,,,,,,,,,
XYLabc,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_etha_e,,,not in model,not in model,not in model,,,,,,,,,
GDRm,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT1601819Z1819Z3,,,not in model,not in model,not in model,,,,,,,,,
HEMEOS_1,,,not in model,not in model,not in model,,,,,,,,,
CPPPGO,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ARGSS_1,,,not in model,not in model,not in model,,,,,,,,,
NDPK2m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EAR161x_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
LPLIPAL1G181,,,not in model,nonlethal,nonlethal,,,,,,,,,
MCITLm,,,not in model,not in model,not in model,,,,,,,,,
PPPGO3,,,not in model,nonlethal,nonlethal,,,,,,,,,
FA80ACPHi,,,not in model,not in model,not in model,,,,,,,,,
LDL_HSSYNnhs,,,not in model,not in model,not in model,,,,,,,,,
r0853,,,not in model,nonlethal,nonlethal,,,,,,,,,
SUCD3_u6mc,,,not in model,not in model,not in model,,,,,,,,,
NA1tm,,,not in model,not in model,not in model,,,,,,,,,
PETHCT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MGDGD4DS1819Z1644Z7Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOAD1f,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AMYe,,,not in model,not in model,not in model,,,,,,,,,
SGOR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CERS226,,,not in model,not in model,not in model,,,,,,,,,
EX_nmn_e,,,not in model,not in model,not in model,,,,,,,,,
DGDGGH1839Z12Z15Z1627Z10Zc,,,not in model,not in model,not in model,,,,,,,,,
EX_pi_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FE3Gabcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NTP12,,,not in model,not in model,not in model,,,,,,,,,
EX_istnt_e,,,not in model,not in model,not in model,,,,,,,,,
G12MT2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SPHK21c,,,not in model,not in model,not in model,,,,,,,,,
CHOLtu,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_murein4px4p_e,,,not in model,not in model,not in model,,,,,,,,,
ACGKm,,,nonlethal,not in model,not in model,,,,,,,,,
TYRTRPPHEt,,,not in model,not in model,not in model,,,,,,,,,
EX_f6p_e,,,not in model,not in model,not in model,,,,,,,,,
MYCON1,,,not in model,not in model,not in model,,,,,,,,,
LPEAT_EPA_ALNA_sn2_c,,,nonlethal,not in model,not in model,,,,,,,,,
ACOAR4m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DES_6B,,,not in model,not in model,not in model,,,,,,,,,
DOLASNT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CH3ACH,,,not in model,not in model,not in model,,,,,,,,,
EX_g6p_e,,,not in model,not in model,not in model,,,,,,,,,
EX_glucan6_e,,,not in model,not in model,not in model,,,,,,,,,
DHPPDA2,,,not in model,not in model,not in model,,,,,,,,,
BZSCT,,,not in model,not in model,not in model,,,,,,,,,
FACOAL161t2ppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SK_pro__L_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PGMmc,,,nonlethal,not in model,not in model,,,,,,,,,
HPROx,,,not in model,not in model,not in model,,,,,,,,,
FASm220,,,not in model,not in model,not in model,,,,,,,,,
LPLIPAL2ATG161,,,not in model,nonlethal,nonlethal,,,,,,,,,
DAGK_OLE_HDE,,,not in model,not in model,not in model,,,,,,,,,
IPMD,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TAURabc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CLPNS_SA,,,not in model,not in model,not in model,,,,,,,,,
MERGTROLR,,,not in model,not in model,not in model,,,,,,,,,
