,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
ILEARGILEt,not in model,not in model,nonlethal,not in model,not in model,,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model,not in model
SMOX,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
EX_glyc3p_e,nonlethal,nonlethal,not in model,nonlethal,not in model,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
HMGLB,not in model,not in model,nonlethal,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
SERD_L,not in model,not in model,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,not in model,nonlethal,not in model,nonlethal
ITKK,not in model,not in model,nonlethal,nonlethal,nonlethal,,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model,not in model
EX_ocdcea_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
CYTK2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
FAS140ACPm,not in model,not in model,not in model,not in model,not in model,,nonlethal,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
OAAICITtm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
NDPK8,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
DGTSDS1819Z1845Z9Z12Z15Z,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
CSNATm,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model,not in model
DCTPD,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,nonlethal,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
P5CD,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,not in model,not in model,nonlethal
ACP1619ZD9DSc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,nonlethal,nonlethal,not in model
ITCY,nonlethal,nonlethal,not in model,not in model,not in model,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
FAO161p_oddc,nonlethal,nonlethal,not in model,not in model,not in model,,nonlethal,not in model,not in model,not in model,not in model,nonlethal,not in model,nonlethal
DAGK18111Z160hc,nonlethal,nonlethal,not in model,not in model,not in model,,nonlethal,nonlethal,not in model,not in model,nonlethal,not in model,not in model,not in model
MAGAH180,not in model,not in model,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
ASPt2m,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
TMN,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
UDPGLDC,not in model,not in model,not in model,not in model,not in model,,nonlethal,not in model,not in model,not in model,not in model,nonlethal,not in model,nonlethal
ILETRS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
PSP_m,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
G3PAT140_ap,not in model,not in model,not in model,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
NADS1m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
SUCDH_q8_m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
UNK3,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,nonlethal,nonlethal,nonlethal
CHSTEROLt3,not in model,not in model,not in model,nonlethal,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
POR5,not in model,not in model,not in model,not in model,not in model,,nonlethal,nonlethal,not in model,not in model,not in model,nonlethal,not in model,not in model
UDCPDPex,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model
ICDHym,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
UDPGALtg,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
MALTATr,not in model,not in model,not in model,not in model,not in model,,not in model,nonlethal,not in model,not in model,not in model,nonlethal,not in model,nonlethal
GLNASNGLNr,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
ALCD2ir,not in model,not in model,not in model,not in model,not in model,,nonlethal,nonlethal,not in model,not in model,nonlethal,nonlethal,not in model,nonlethal
LYSARGLEUt,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
UAG4E,nonlethal,nonlethal,not in model,not in model,not in model,,nonlethal,nonlethal,not in model,not in model,not in model,nonlethal,not in model,nonlethal
pe_prod3,not in model,not in model,nonlethal,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
RNDR3,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
LDL_HSDEGnhs,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model
EX_fe3dhbzs_e,not in model,not in model,not in model,not in model,not in model,,nonlethal,not in model,not in model,not in model,not in model,not in model,not in model,nonlethal
G3PCabcppc,nonlethal,nonlethal,not in model,nonlethal,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
FASm2001,nonlethal,nonlethal,not in model,not in model,not in model,,nonlethal,not in model,not in model,not in model,not in model,nonlethal,not in model,nonlethal
PLDAGAT1601819Z1819Z1,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
ARSENBt2,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
ECOAH5_1,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
LYSARGLEUr,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
RHACOAR140,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,nonlethal
NTRLASE2,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
NDH1_3uc,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,not in model,not in model,nonlethal
EX_tsul_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
PETOHMm_cho,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model
C06314t,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model
lipid9,not in model,not in model,nonlethal,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
HBtr,not in model,not in model,nonlethal,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
MGDGS1819Z160c,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
KAS9,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,not in model,nonlethal,nonlethal,nonlethal
GTHOr_ap,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
THRt2m,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,nonlethal,nonlethal,not in model,not in model
4HOXPACMOF,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,nonlethal
URAt2,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
KATpc,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
PCD12DS_LNA_EPA_sn1_c,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
EAR140y,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,nonlethal,not in model,not in model,not in model,nonlethal,not in model,nonlethal
FAS80ACPm_Lc,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,nonlethal,nonlethal
PLDAGAT16018111Z1602,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
RNDR1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
GLYBt2r,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
ARAB1D1,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,nonlethal
TYRt2r,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,nonlethal,not in model,not in model,not in model,nonlethal,nonlethal,not in model,nonlethal
AGPAT190,not in model,not in model,nonlethal,nonlethal,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
GLUDy_ap,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
G3PAT180,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
DGDGGH_OLE_HDE_c,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
TYRPHETYRt,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model
3NUCLE1,not in model,not in model,not in model,not in model,not in model,,nonlethal,not in model,not in model,not in model,not in model,not in model,not in model,nonlethal
EX_rnam_e,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
C162ACBP,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model
CLIPAabctexc,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
MDDCP4ex,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,nonlethal
XOLEST2te,not in model,not in model,nonlethal,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
SADT2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
EX_dcacoa_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
DAGK_EPA_OLE_c,not in model,not in model,not in model,nonlethal,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
NADHOR,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
DOLPMT3,not in model,not in model,not in model,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
UDPDPS,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,nonlethal,not in model,not in model,not in model,nonlethal,nonlethal,nonlethal,not in model
MI1456PKnc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,nonlethal,not in model,not in model,not in model,nonlethal,not in model,not in model
PCHLD646ORc,nonlethal,nonlethal,not in model,not in model,not in model,,nonlethal,not in model,not in model,not in model,not in model,nonlethal,not in model,nonlethal
O16A4COLIPAabctexc,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
FAS120ACPm,not in model,not in model,not in model,not in model,not in model,,nonlethal,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
URIH,not in model,not in model,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
FRUK,not in model,not in model,not in model,not in model,not in model,,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model,not in model
FAS100_ap,not in model,not in model,not in model,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
FRUt2,nonlethal,nonlethal,not in model,nonlethal,not in model,,nonlethal,nonlethal,not in model,not in model,nonlethal,nonlethal,not in model,not in model
FAO80pc,nonlethal,nonlethal,not in model,not in model,not in model,,nonlethal,not in model,not in model,not in model,not in model,nonlethal,not in model,nonlethal
KAS4,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,not in model,nonlethal,nonlethal,nonlethal
EX_23cump_e,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,nonlethal
PACCOAL3,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
HMR_6782,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
NOS1,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
DOLPMT2,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
GMPS,not in model,not in model,not in model,not in model,not in model,,nonlethal,not in model,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
MYCON4,nonlethal,nonlethal,not in model,not in model,not in model,,nonlethal,not in model,not in model,not in model,not in model,nonlethal,not in model,nonlethal
DDPAm,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
OHPHM6nc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
METabc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,nonlethal,nonlethal,not in model,not in model,nonlethal,not in model,nonlethal
DVPCHLD646ORc,nonlethal,nonlethal,not in model,not in model,not in model,,nonlethal,not in model,not in model,not in model,not in model,nonlethal,not in model,nonlethal
NTD7e,not in model,not in model,not in model,not in model,not in model,,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model,not in model
EX_rib__D_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
ACOAD20,nonlethal,nonlethal,nonlethal,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
EX_dextrin_e,not in model,not in model,not in model,not in model,not in model,,nonlethal,not in model,not in model,not in model,not in model,not in model,not in model,not in model
HMR_3966,not in model,not in model,not in model,not in model,not in model,,nonlethal,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
LPLIPAL1G160,not in model,not in model,not in model,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
MM3c,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,nonlethal
MPBQ,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
RNDR2b,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
ALDD14,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
MEPCT,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,not in model,not in model,not in model,not in model,not in model,nonlethal,nonlethal,not in model
ATGDm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
3HAD161,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
ACOADAGAT18111Z1819Z18111Z,nonlethal,nonlethal,not in model,nonlethal,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
SULAabc,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
MTAP,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
SHSL4r,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
MTAADA,not in model,not in model,not in model,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
OXPTNDH,nonlethal,nonlethal,not in model,not in model,not in model,,nonlethal,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
CY_focytb5_c,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
PIt2r,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
VALVALr,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
EX_CE5022_e,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
LPLIPAL2ATG141,not in model,not in model,not in model,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
NIt5,not in model,not in model,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,not in model,not in model,not in model,not in model
CITALDM,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,nonlethal
EX_pg181_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
THRMETARGr,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
ILEASNHISt,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model
NDPK9,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
EX_murein3px4p_e,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,nonlethal
ALDD3,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
AKGDHe2r,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
EPGALURSe,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
PA160abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
EX_ldl_enhs,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,nonlethal,not in model,not in model
pe_prod6,not in model,not in model,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model
ilvg,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,nonlethal,not in model,not in model
C5STDS,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,not in model,not in model,nonlethal
A2GALT1c,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
MGDGW3DS1839Z12Z15Z1637Z10Z13Z2c,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
FAS180,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
LPLIPAL1A140,not in model,not in model,not in model,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
DHORD7,not in model,not in model,not in model,not in model,not in model,,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model,not in model
PLDAGAT1819Z18111Z1819Z2,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
BCAROHX2,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
2HP6MPMOmc,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,nonlethal,nonlethal
HMR_2336,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
ALCD19y,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
PRASCSi,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
TAGAH18111Z18111Z180,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
PLDAGAT_MYRS_EPA_LNA_PC_1_c,not in model,not in model,not in model,nonlethal,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
THFAT,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,nonlethal,not in model,not in model,nonlethal,nonlethal,nonlethal
ALDD2y,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
URIC,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
EX_pgp161_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
COCHL,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
GLYO1,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
FACOAL120t2pp_ap,not in model,not in model,not in model,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
ALCD23yi,not in model,not in model,not in model,not in model,not in model,,nonlethal,not in model,nonlethal,not in model,not in model,nonlethal,not in model,not in model
HGNTOR,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,nonlethal
METSRabc,not in model,not in model,not in model,not in model,not in model,,not in model,nonlethal,not in model,not in model,not in model,nonlethal,not in model,nonlethal
DXYLK,not in model,not in model,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,not in model,nonlethal,not in model,not in model
CRNCDH,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
PI45BP5P_SC,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
TRE6PS,nonlethal,nonlethal,not in model,not in model,not in model,,nonlethal,not in model,not in model,not in model,not in model,nonlethal,nonlethal,nonlethal
AGPAT160,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
PI35BP5P_SC,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
SERTRPHISt,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
G6PP,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
EX_gluside_e,not in model,not in model,not in model,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
CYTDt2,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
VALSERARGr,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
DKFPS2,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
NADHDH,not in model,not in model,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
EX_lac__L_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,not in model,not in model,nonlethal,nonlethal,not in model,nonlethal
ANXANORc,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,nonlethal,not in model,not in model
TAGAH16018111Z1845Z9Z12Z15Z,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
DGUNC,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,nonlethal
CYTK1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
C140SN,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
NDP7,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
FE3DHBZSabcppc,not in model,not in model,not in model,not in model,not in model,,nonlethal,not in model,not in model,not in model,not in model,not in model,not in model,nonlethal
FA141COAabcpc,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
ECH_3hivcoa,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
