,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
NTP4,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,,,not in model,,
DGDGD4DS1829Z12Z1634Z7Z10Zc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
FACOAL50It2ppc,not in model,not in model,not in model,not in model,nonlethal,,,nonlethal,,,,nonlethal,,
PEPC_m,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
HIBDkt,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
OIVD3m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
G3POc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
HEMEOSm,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
EX_cbl2_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
DHACOAH,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
G1PTT,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,,,nonlethal,,
ACLS,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
EX_2agpe141_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
EX_avite1_e,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
PLDAGAT_MYRS_EPA_DHA_PE_13_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
CYOR_u6mc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
HBZOPT,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,not in model,,,,nonlethal,,
PGK_pf,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
GDR,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
DAGK161,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
PGP141abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
FACOAL180_2,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,nonlethal,,,,nonlethal,,
PHEMEABCte,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
LPLIPAL1A120,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
EX_sbt__D_e,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
CERS226,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
DCYTt2,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
HBZOPT6m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
EX_lysvalphe_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
GLYCDx,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
PGLUSYN,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
LPCAT_EPA_EPA_sn2_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ACACT5pc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
GLUSy,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
ACSERL,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
GALS3,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
SPMDabc,nonlethal,not in model,nonlethal,not in model,nonlethal,,,not in model,,,,nonlethal,,
LCYAc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
G5SD2,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,nonlethal,,
MECDPS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
PLDAGAT_LNA_EPA_LNA_PC_5_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,,,not in model,,
CYTK2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
SPMDt2,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
DICtm,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
MANTRabc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
CTECOAI7,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
ACOADH60_m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
NTD9,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
EX_2agpg180_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
NDP1,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,not in model,,,,nonlethal,,
DAGAH_HDE_DHA_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,,,not in model,,
NDPK4,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
GLNTRS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
NTD2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
2AGPEAT140,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
CLt3r_2,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
5AOPt2,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,,,not in model,,
CBL2abc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
L_LACD2cm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
MOD_2mhopc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
MECDPS_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
EX_fru_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
FASm1801,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
CDPDAGS18111Z160,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
SHSL3,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
LPLIPAL2ATG140,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
CYSTGLUex,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
DAPDC,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
MLTG2,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
DASYNm_SC,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
ATPt_m,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
DGTSDS1829Z12Z1835Z9Z12Z,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_2agpg160_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
DSMSTOLR,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
NDP4,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
EX_so3_e,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,not in model,,,,nonlethal,,
GPAM_hsnhs,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
SPMDtmi,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_orn_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
PED5DS1801835Z9Z12Z,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
AGMT,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
DHNANT,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,not in model,,
lipid4,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,not in model,,
EX_atp_e,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
DHRc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
NMNHYD,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ILETA,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,nonlethal,,,,nonlethal,,
ASAD,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
TRPTA,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
AGM4PH,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
PHYTEDH2,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
HEMELhc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
ALCD24xim,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
pe_prod10,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
PLIPA2A180,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
GMP5N,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
MAN6PI,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
PEDS1801829Z12Z,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
2agpg180t,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
ECOAH8,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
PLDAGAT1819Z18111Z1819Z3,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
DASYN_HP,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
LEUTRS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
DADK,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
THD1m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
AHSERL,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
CRNCDH,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,not in model,,
EAR80_m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
RNTR3c2,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
TAGAH18111Z18111Z180,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
MLTG4,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
CERH124,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,,,nonlethal,,
BCAROKTc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
r0398,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
MGDGW6DS1819Z1627Z10Zc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
NaKt_1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
C8STI,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
PLA2PE_OLE_EPA_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
G3PAT140,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
ECOAH7m,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
NTRIR2y,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
PLDAGAT1819Z1819Z1819Z2,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
TRPS3,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
3HCINNMH,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
PTOR,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
OMBZLM,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
PROabc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
pe_prod6,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
CYSLY3,nonlethal,not in model,nonlethal,not in model,not in model,,,nonlethal,,,,not in model,,
PYNP2r,not in model,not in model,not in model,nonlethal,nonlethal,,,nonlethal,,,,not in model,,
THRTHRARGr,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
THZSN,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,nonlethal,,,,nonlethal,,
HACD5m,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
FACOAE80,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
HEMEti,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
CLIPAabctexc,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,nonlethal,,,,nonlethal,,
LYSPHEILEr,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
FAEL184_cho,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_orot_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
HMPSCD,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
PFK_ppi,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,not in model,,
R5PFLc,not in model,not in model,nonlethal,nonlethal,not in model,,,not in model,,,,nonlethal,,
G3PAT161,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
EX_crn_e,nonlethal,nonlethal,not in model,nonlethal,not in model,,,nonlethal,,,,not in model,,
MM1c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
ASPO6,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
HMR_9805,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,not in model,,
AP5AH,not in model,not in model,nonlethal,nonlethal,not in model,,,nonlethal,,,,nonlethal,,
CHOPT_HDE_DHA_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,,,not in model,,
MG2A,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,nonlethal,,
ACOADAGAT18111Z18111Z1819Z,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,,,nonlethal,,
AACPS8,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
EAR140y,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
UMPKm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
AASAD3,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_glcglyc_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
DAGK18111Z1819Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
EX_argarg_e,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
TRSARr,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
GLYVESSEC,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
KAT2,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
AGPATCOA1819Z160,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
NDPK9m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
ETHAPT_SC,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,not in model,,
LACZe,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
VIOXANORc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
I4FE4ST,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
CHLt2,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_his__L_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
GLCOAS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
ARGDC,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
CF3Sa,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_pnto__R_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
CAt7r,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ACOAD8m,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
FRNDPR2r,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
EX_pa161_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
MDDEP1ppc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
GUAt2r,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
TAGAH16018111Z18111Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
C181SN,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
APH120,not in model,not in model,not in model,not in model,nonlethal,,,not in model,,,,nonlethal,,
4ABUTD,not in model,not in model,nonlethal,not in model,not in model,,,nonlethal,,,,nonlethal,,
r2465_1,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
RE3040C,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
MGDGS_OLE_HDE_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ACOAR4m,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
EX_pe140_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
RPEc,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
FAS161ACPmc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
VALt2r,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
PIPLC,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
EX_tmp_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
NA1tm,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
XYLBabc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
APH160,not in model,not in model,not in model,not in model,nonlethal,,,not in model,,,,nonlethal,,
GLYt2m,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
CHLASGc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
3DH5HPBMTm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
GLCP,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
SGOR,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
CHOPT_HDE_HDE_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,,,not in model,,
EX_mqn8_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
MMTSAO,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
CHOPT_STC_STC_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
TMDPPK,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
LPEAT_EPA_ALNA_sn2_c,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,nonlethal,,
ECOAH2,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
MMSAD2,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_protein_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
DMPPS_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
LYSVALPHEr,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
EX_ca2_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
UDCPDPS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
FE2t,not in model,not in model,not in model,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
lipid10,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
EX_12dgr180_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
OMMBLHXm,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
ASPO2,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
INSt,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
44MZYMMO,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
LIPAabctexc,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,nonlethal,,,,nonlethal,,
G3PAT140_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
DSBDR,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
MG1Bc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
MG3B,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
O2Stm,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
IMP,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
PE_CHOtm,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
3HAD181,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
TREabc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
OIVD2m,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
HMNOc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
PFK,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,not in model,,
PHYTFDH2,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
SBP,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
FACOAL60t2ppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
SK_trnaasn_c,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
AATGm,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
VALabc,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,,,nonlethal,,
BCAROKE,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
CTECOAI8,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
ADK1m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
4HBZtm,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
LIPOti,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
PYRDC2,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
MNabc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
EX_acgam6p_e,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
FAS80ACPm_Lc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
LUMIRHODOPSINIc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
EX_h_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
ASPte,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
ACOADH120_m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
APH140,not in model,not in model,not in model,not in model,nonlethal,,,not in model,,,,nonlethal,,
SK_trnamet_c,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
PEFLIP,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
HMR_0180,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
APCS,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
AACOAR_syn,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
AMALT2,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
FAH140c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ACOAD5_1,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
pe_prod5,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
EX_ppa_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
NITR,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
ALAALAabcppc,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,not in model,,
FACOAL200,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ACTD2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
UPPDC1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
TAGAH16018111Z1845Z9Z12Z15Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
IPDDI3y,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
HACD7m,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
HMR_1644,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
PNTOte,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
SPRMS,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
DHORDi,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
L_LACt2r,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
KARA1,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ENLIPAabctexc,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,nonlethal,,,,nonlethal,,
