,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
HMR_2942,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
FRDx,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
PE161abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
SUCD3_u6mc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
GLYC3tr,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
DOLPMT1,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
PLDAGAT_PALM_PALM_LNA_PE_10_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
LCYEc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
PLDAGAT16018111Z1601,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
RAFH,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
FAH1819Zc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
DAGAH18111Z1819Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
ASPO4,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
EX_rnam_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
EX_12dgr181_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
PPPGO3,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
1AGPEAT18111Z1835Z9Z12Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,not in model,,not in model
LPLIPAL2E160,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
THRabc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
PPACOALmc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
PHOMSELCYSL,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
PREPTHS2,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
ATPATF3,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
ACOADH2,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
TCHOLAt3,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
3SALATAi,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,nonlethal
PYK_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
EX_g3pi_e,nonlethal,nonlethal,not in model,nonlethal,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
PHACOAOR,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
AGMT,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,not in model
OMHPALTD,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
PSIIbluec,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
MOD_2mbdhl,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
RHODOPSINIc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
EX_g3pg_e,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,not in model
ASPVALASNt,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
PHYTFDH1,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
EX_xan_e,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
DHRT_2mbcoac,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
SALCNH,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
VECOAH,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
ARTCOAL1,not in model,not in model,nonlethal,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,not in model
EX_pe1819Z1819Z_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
ACOADAGAT18111Z18111Z18111Z,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
3OAR100_m,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
EX_cdpdhdecg_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
C161SN,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
GLYCLTt2r,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
DAGK_MYRS_EPA_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
DPPS,not in model,not in model,not in model,not in model,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
LEUTA,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
SEAHCYSHYD_1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
TUNGSabcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
RNDR4,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
ACM6PH,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
RNTR3c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
OMBZLM6m,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,not in model
NHFRBO,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
AGPAT18111Z160hc,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
PS160abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
NO3abcppc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
MYCSacp56,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
PGSA181,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,not in model
GST12_e,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
GLCt1,not in model,not in model,not in model,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,not in model
CHLt2,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
PROt4,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
GMAND,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
NTD8,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
GLYCTO3,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
KARI_3hmoac,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
PHETHRLYSt,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
TRPt,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
GHBDHx,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
SERPT,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
OIVD1r,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
GALS3,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
PLPSA21829Z12Z1835Z9Z12Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
PLIPA2E181,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
EX_LptA_e,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
EX_adn_e,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
ALDD20y,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
FA141ACPHi,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
CITALMO,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
GLCNACPT,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
HMR_1635,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
S4FE4ST,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
AKGDa,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
TAGAH1801819Z1819Z,nonlethal,nonlethal,not in model,nonlethal,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
LPCAT_PALM_EPA_sn2_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
AMETt2m,nonlethal,nonlethal,not in model,not in model,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
EX_xylan12_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
EX_14glucan_e,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
ps_prod7,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
ALDD22x,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
EX_na1_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
PLPSD1819Z1819Z,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
TYROXDAc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
MI4PP,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
PEPAT,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
ACOADAGAT1819Z18111Z1819Z,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
AGPRim,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
DASYN181_9,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
EX_urea_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
DOLPMT,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
HMR_0410,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
CHITOBptsc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
PAIL1819Z160t,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
FAS140,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
PLPSA21819Z1845Z9Z12Z15Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
EX_lyslyslys_e,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
EX_fe2_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
ACOAD5,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
F6PP,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
DGDGGH1829Z12Z1627Z10Zc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
HMSH2,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
AKGDHe2r,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
EX_metmetile_e,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
ACONMT,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
ADD,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
PGP120abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
r0355,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
ALAASNLEUt,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
DHFS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
G12MT3c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
FAO3,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
RNTR3c2,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
PA140abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
ACtr,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
TAGAH18111Z18111Z180,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
GLYOX_2,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
ACOAR6m,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
AHSERL3,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
1AGPEAT1801835Z9Z12Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,not in model,,not in model
CPS_m,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
CDGGGPP4,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
EAR141x,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
ACOATA,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
MDH,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
EX_no2_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,not in model
LALDO2x,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
LCYSTATm,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
R07456,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,not in model,,not in model
D_LACDmc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
SUCD3,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
EX_etha_e,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
G12MT4c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
1AGPEAT1801819Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,not in model,,not in model
AGPAT120_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
DHRT_ivcoa,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
HEMEOSm,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
3OAS121_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
GLUB0AT3tc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
PCW3DS_EPA_EPA_sn2_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
FACOAL50It2ppc,not in model,not in model,not in model,not in model,nonlethal,,,nonlethal,,not in model,,nonlethal,,not in model
G3PEabcppc,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,not in model
CLB6PH,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
ACTD,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
HISabc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
SUCRt2,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
ALAD_L,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
GLUSfx,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
TAGAH1601819Z1835Z9Z12Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
PIN4K_SC,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
GTHOr_ap,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
GTHOXte,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
EX_dgsn_e,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
EX_crn_e,nonlethal,nonlethal,not in model,nonlethal,not in model,,,nonlethal,,not in model,,not in model,,nonlethal
3OAR40_1c,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
LPS3nhs,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
LMN2,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
ORNtm,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
EX_gly_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
2HPMMBQMOm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
DHAPtap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
DEDOLP1,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
G3PD5,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
MTAN,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
PLPSA21801835Z9Z12Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
EX_pg141_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
DAGK1819Z1819Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
HMSD2,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
SUCOASm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
PPCOAOm,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
ASPTAm,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
AKGDHe2rc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
G6PI2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
MTHFC,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
DKMPPD2,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
3HAD141,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
EX_pqh2_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
KAS20SA,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
OHPBAT,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
ASPGLU2m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
UREAtm_1,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
AGTim,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
DHRT_ibcoac,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
DASYN184_6_9_12_15,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
3OAS80,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
PYDXO,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
FACOAL40It2ppc,not in model,not in model,not in model,not in model,nonlethal,,,nonlethal,,not in model,,nonlethal,,not in model
ATPS3r,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
GLCOAS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
G3PAT180,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
CERH126,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
PLIPA2G141,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
DGK1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
G3PAT181_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
C226CPT1,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
G3PAT140,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
AGPATCOA_PALM_PALM_c,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
DESAT16,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
CAATPS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
APCPT,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
DRIBabc,nonlethal,nonlethal,not in model,not in model,nonlethal,,,not in model,,not in model,,not in model,,nonlethal
EX_ca2_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
LPLIPAL2G141,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
UTPH1,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
PSD_HP,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,not in model,,not in model,,not in model,,nonlethal
Protein_t,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
SALCpts,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
CYSS_2,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
MI145PK,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,not in model
EX_hislysthr_e,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
CPPPGOm,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
PPPGO4,not in model,not in model,not in model,not in model,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
AKP1,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,nonlethal
ALAtm,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
DASYN161,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
CERH124,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
13GS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
HMPK1,not in model,nonlethal,nonlethal,not in model,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
VOR3b,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
PLDAGAT18111Z1819Z1602,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
LYSTRSm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
DAGAH1601819Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
PYKm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
23CN2P1,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
DAGCPT_SC,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
NADS2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
DESAT18,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
RBTDG,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
