,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
AMALT3,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,,not in model
EX_cysi__L_e,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
ALCD26xi,,,not in model,not in model,not in model,,,nonlethal,not in model,,nonlethal,nonlethal,,nonlethal
LPLIPAL2A120,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
ETFc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
CYTMQOR3ppc,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
CYOOm2,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
EAR100x_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
NDH1_2pc,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,,nonlethal
ARGSERSERt,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
DAGK120,,,not in model,nonlethal,nonlethal,,,not in model,nonlethal,,not in model,not in model,,not in model
DADA,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
ACOADAGAT1601819Z180,,,not in model,nonlethal,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
DNADDP,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
GLYBabc,,,not in model,nonlethal,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,,nonlethal
BC10_new,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
AMETt2m,,,not in model,not in model,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
DURIK1,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,not in model,,nonlethal
HMR_4957,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
OPAH,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
SATm,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
EX_2agpe180_e,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
PPRDNDH,,,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,nonlethal,,nonlethal
FAS181ACPmc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
FRD2rppc,,,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,not in model,,not in model
DHFS_1,,,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,not in model,,not in model
PDE4,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
DGDGW6DS1829Z12Z1627Z10Z1c,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
PLDAGAT1801819Z1602,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
PGSA180,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
CRNCAL2,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
NFTYROX,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
pi_prod4,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
FUMm,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,nonlethal,nonlethal,,not in model
EX_dag_e,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
GMPS2,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
G1Dx,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
OXOADLRc,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
LALDO,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,,nonlethal
FRUt1r,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
GPDDA5,,,not in model,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
23CN2P2,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
AASAD1,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
LYSabc,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,not in model
EX_chtbs_e,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
GPPShc,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,not in model
FACOAL170_anteiso,,,nonlethal,nonlethal,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
AACPS5,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
ACACT3m,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
EAR60y,,,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,not in model,nonlethal,,nonlethal
ACOADAGAT18111Z1819Z180,,,not in model,nonlethal,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
3HAD80,,,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,not in model,nonlethal,,not in model
MTHFCm,,,not in model,not in model,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
ACLSa,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
GTHOXti,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
HMR_0846nhs,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
pi_prod1,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
S4FE4ST,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,nonlethal
FACOAE1819Z,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
ORPT,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
CTBTabc,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,nonlethal
ALCD22xi,,,not in model,not in model,not in model,,,nonlethal,not in model,,nonlethal,nonlethal,,nonlethal
DKGLCNR1,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
HMGL_1,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
ILETRSm,,,nonlethal,not in model,nonlethal,,,not in model,not in model,,nonlethal,not in model,,not in model
RBFKm,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
DM_bm,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
3OAS140_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
MLTG3,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,,nonlethal
DOLPGT2,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
DGTSDS1839Z12Z15Z1835Z9Z12Z,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
FBA3,,,nonlethal,not in model,nonlethal,,,nonlethal,not in model,,not in model,not in model,,not in model
BSCT,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,,not in model
LPEH2264Z7Z10Z13Z16Z19Z_sn1_c,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
RHACOAR140,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
EX_gm2lipa_e,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
FTHFCL,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
EX_feoxam_e,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_ethso3_e,,,not in model,nonlethal,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
SAGH,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
ORNTAC_1,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
MOD_4mopc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
TAGAH1819Z1819Z1835Z9Z12Z,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_metox__R_e,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,,nonlethal
IDL_HSDEGnhs,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
PGLYCP,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,nonlethal
GLUCYS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
ACOAD2f,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
FAOXC226,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
ACOADAGAT18111Z18111Z1835Z9Z12Z,,,not in model,nonlethal,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
14GLUCANabcppc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
PCW3DS_MYRS_ALNA_sn2_c,,,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,,not in model
LPCAT_LNA_ALNA_sn2_c,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
NADH9,,,nonlethal,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,not in model,,nonlethal
PMI1346PS,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,not in model,nonlethal,,not in model
GLYK,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
MANt1r,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
PGP180abcppc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
ILEASNHISr,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
FORtm,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
ETHSabc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
CYOOmc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
ACOAD3f,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
AMMQT8_2,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
PLA2PC_HDE_DHA_c,,,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,,not in model
GLYVESSEC_1,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
G3PD4,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
FA160COAabcpc,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
RTOT2nhs,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
KAS9,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,,nonlethal
SERTRS2,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
PSD161,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,nonlethal
A2GALT1c,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
acylpg_prod5,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
EX_glcman600_e,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
PFKhc,,,nonlethal,nonlethal,not in model,,,nonlethal,nonlethal,,nonlethal,not in model,,not in model
OHPHMm,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
EX_lysargleu_e,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
FORtmi,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
FASm340,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
ARGLYSex,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
PYAM5PO,,,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,nonlethal,nonlethal,,nonlethal
GLS2e,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
FACOAL170_ISO,,,nonlethal,nonlethal,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
ZN2t4,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_pe_e,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
ACSm,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
TYRTYRt,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
EX_gal_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
GLYCtm,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,not in model,,not in model
CRNDCAL2,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
TAGAH1801819Z160,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
5MTHFt,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
OPHHX,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,nonlethal,nonlethal,,nonlethal
EX_pgp120_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
PA141tap,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
THRTRS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
4CMCOAS,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
CHYA1c,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
LDH2,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
ACGApts,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
SULAabc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
ASNTRSm,,,nonlethal,not in model,nonlethal,,,not in model,not in model,,nonlethal,nonlethal,,not in model
PHEPHEASNt,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,nonlethal
ASPO4,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
pentso3abcppc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
ILEt_m,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
PED5DS1819Z1835Z9Z12Z,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
NTRIR3ppc,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
5FTHFt,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
PLPSA218111Z1829Z12Z,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
DGDGGH1839Z12Z15Z1627Z10Zc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
ASPVALASNr,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
DESAT14,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
ALPHNH,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
MTHFR3_1,,,nonlethal,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
HMR_0890nhs,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
FASm300,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
CPPPGO_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
pg_prod1,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
TRE6PH,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,,not in model
ACOADAGAT18111Z18111Z160,,,not in model,nonlethal,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
AMYLe,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
PLDAGAT_DHA_EPA_DHA_PE_12_c,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
EX_leuasnasp_e,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
GALM1,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,,not in model
AGTi,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
RBFSb,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
DHRT_ibcoac,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
LIPPT_m,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
NAMNPP,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,not in model
BAMPPALDOX,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_mg2_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
PYDXO,,,nonlethal,not in model,not in model,,,nonlethal,not in model,,nonlethal,nonlethal,,not in model
LAC,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
3OADPCOAT,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
FBAfc,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
FRD2,,,nonlethal,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,,nonlethal
pg_prod3,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
CPPPGO2,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
DHAD2,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
NADPHQR2,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
GLYCOe,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
EX_lipoate_e,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
GPDDA4,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
KAS14,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
ATRZCH,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
ACOAD20,,,nonlethal,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
DXPRIi,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
G3PGabcppc,,,not in model,nonlethal,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
MEVK3,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
LYSt2r,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
EX_fe3_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
FE2TFENRc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
MCBTS2,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
G12MT3,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
EAR180x_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
FOLR2_1,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
ACTNabc,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
LEUASNASPr,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
PLDAGAT16018111Z1819Z3,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
OGMEACPD,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
ZHYc,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
LALDO3,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z2,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
HADPCOADH3,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
HETZK,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,nonlethal
MALTHPabc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
CITt4_1,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
PG140abcppc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
RBFK,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
ALPHm,,,nonlethal,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,,not in model
3OAR80_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
LPLIPAL2ATG161,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
UREAt_1,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
ATGDmc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
PLDAGAT18111Z18111Z1602,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
FAMPL1,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
DSMSTOLD,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
C161SN,,,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,not in model,,not in model
LYSTYRILEt,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
PLDAGAT_LNA_EPA_LNA_PC_1_c,,,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
SO4t4_2,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,nonlethal
PSD_HP,,,nonlethal,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
SHSL2,,,not in model,not in model,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,,not in model
SO3abcppc,,,nonlethal,not in model,nonlethal,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
SUCOAACTr,,,nonlethal,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
3OAR181_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
PLDAGAT_EPA_EPA_DHA_PC_4_c,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
NTD7e,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
EPISTAT_SC,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
FA182COAabcpc,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
FACOAE141,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
DGDGGH1829Z12Z1634Z7Z10Zc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
PSDC_BS,,,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,,not in model
CGMPt,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
ARTFR52_cho,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
TRPO2,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
ASPO1,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
ECOAH2m,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
HEXTTm,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
POLYAO3,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
EX_phepheasn_e,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,nonlethal
PCDAGAT,,,not in model,nonlethal,not in model,,,nonlethal,not in model,,nonlethal,nonlethal,,not in model
ACOAD2,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
EX_cro4_e,,,nonlethal,not in model,nonlethal,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
NADFADOR,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
5FTHFt2_1,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
POAThc,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
CAMPt,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
VNDH,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
FA140COAabcpc,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
FE2utm,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
EX_cell6_e,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
SUCFUMt,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,nonlethal
ACOADAGAT1819Z18111Z1835Z9Z12Z,,,not in model,nonlethal,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
TAGAH18111Z18111Z18111Z,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
FECOSTAT_SC,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
CHTBSptsppc,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
