,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
PGLUSYN,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
TALA,,,not in model,nonlethal,not in model,,,,,not in model,,nonlethal,,
PGKm,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_enlipa_e,,,nonlethal,not in model,nonlethal,,,,,not in model,,nonlethal,,
DMPPS,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DHORTS,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
LYSabc,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_inost_e,,,not in model,nonlethal,not in model,,,,,not in model,,nonlethal,,
PLDAGAT1801819Z18111Z1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
NTRIRy,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
HEMELhc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
PG161abcppc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
UREAtm,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
MI14PP,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
3OAR161_ap,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
DHRc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
HMPK4,,,nonlethal,not in model,nonlethal,,,,,not in model,,nonlethal,,
EX_pur_e,,,not in model,nonlethal,not in model,,,,,not in model,,not in model,,
COBALTt5,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
3HAD180,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
VALt2r,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_pe18111Z1845Z9Z12Z15Z_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DAGAH1601819Z,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_ethso3_e,,,not in model,nonlethal,not in model,,,,,not in model,,nonlethal,,
FASm240,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_glyald_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
3HAD140_ap,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
MAGAH160,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ATPS10_3,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_arsenb_e,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ACACT6pc,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
K2L4Aabcppc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DAGAH_MYRS_EPA_c,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
23CN2P1,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
SPODM,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
TAGAH16018111Z160,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
UREA2t2,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
acylpg_prod6,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
EX_26dmani_e,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
PLIPA2A180,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
FAOXC1811603m,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
AGPAT4nhs,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ALATL,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
RE3252C,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
GLYBabc,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
GLUTRS,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
METt2r,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
PED5DS1801835Z9Z12Z,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ILETAm,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
HMR_0889nhs,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
TAGAH16018111Z1819Z,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
DHORD4i,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ASPO2y,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
I2FE2SR,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
REPHACCOAI,,,nonlethal,not in model,nonlethal,,,,,not in model,,not in model,,
PUTA3,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
KAT3,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
3OAS120_ap,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
COAt,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
GLYCt2,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_glcglyc_e,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
AGPAT120,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
SQDGW6DS1829Z12Z160c,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
MPML,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
LPCH1819Z_sn1_c,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
TPK1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
PACCOAL,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ALDD20x,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
EX_35cgmp_e,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
EX_dca_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ps_prod5,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
NTRIR2y,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
CH2ACH,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ETHAPT1819Z1819Z,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
AGPAT140,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
LEUTRSm,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
DGDGD4DS1839Z12Z15Z1644Z7Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ACOAD4_1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
GLYC3tr,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
GUACYC,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
r2420,,,not in model,not in model,nonlethal,,,,,not in model,,not in model,,
EX_asntyrthr_e,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
MOD_2mbdhl,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PHYTFDH1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ECOAH9ir,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
HICITDmc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
RH3CD,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
5FTHFt2_1,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
PLDAGAT_PALM_EPA_LNA_PC_7_c,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
NADH6,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
TKT1,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
AMID4,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
NDPK4m,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DURIK1,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ACM6PH,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
BCOALIG,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
CBFCc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ACN_b_m,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
EX_lysargleu_e,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
METt2m,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
RPE,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
OCBT,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
HMR_2368,,,not in model,nonlethal,not in model,,,,,not in model,,nonlethal,,
CHOPT_OLE_EPA_c,,,nonlethal,not in model,not in model,,,,,not in model,,nonlethal,,
SK_trdrd_c,,,not in model,nonlethal,not in model,,,,,not in model,,not in model,,
ADK1m,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PG120abcppc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
KAS14_1c,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
FACOAL182,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ALR2,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
FASm300,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
PPPGO,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DESAT20_1,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
r1116,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
HPROb,,,not in model,not in model,nonlethal,,,,,not in model,,not in model,,
UTUP,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_2agpg141_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
TRPAS1,,,nonlethal,not in model,not in model,,,,,not in model,,nonlethal,,
EX_lysvalphe_e,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
SO4t4_2,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
4HALDD,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
NAt3_2,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
SMPD3l,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
FACOAE80,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
LPLIPAL2ATE160,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
G3PAT180_ap,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
CD2abc1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
S4FE4ST,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ACOAR5m,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
GTPH1,,,nonlethal,not in model,not in model,,,,,not in model,,nonlethal,,
LPCAT_STC_EPA_sn2_c,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
GLCt2,,,nonlethal,not in model,nonlethal,,,,,not in model,,nonlethal,,
ACOAR6mc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
EX_ttdcea_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
TYRTRPPHEr,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ADKd,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
FADMQOR,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ADK3,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
RBFK,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PYRShic,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DAGK16018111Z,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
FACOAL171_anteiso,,,nonlethal,nonlethal,not in model,,,,,not in model,,nonlethal,,
MMSAD1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
PTHPS2,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
ALAASNLEUt,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
HEPKA2,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
APH161,,,not in model,not in model,nonlethal,,,,,not in model,,nonlethal,,
GMPR,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
AKGDb,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
GLNASNGLNt,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ETFc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
DBRC,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ALAt2r,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DGGH,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
SALCNH,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
AMID,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
MGDGW3DS1829Z12Z1644Z7Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
MOD_4mop,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
SUCD2_u6mc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
NDH2_sync,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
GLUTCOADHc,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
TUNGSabcppc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PE1819Z1845Z9Z12Z15Zt,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z2,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_glyb_e,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
SK_trnagly_c,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
ARGLYSex,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
MDH_nadp_hic,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ATGDmc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
L_LACD2,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
GP4GH,,,nonlethal,nonlethal,not in model,,,,,not in model,,nonlethal,,
r2016,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
AGPATCOA_EPA_EPA_c,,,not in model,nonlethal,not in model,,,,,not in model,,not in model,,
GLYCTO1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
SULOm,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PCHOLHSTDe_1nhs,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
MCBTS,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
CYOO6mc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
EX_ps181_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
CRNtHa,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
MGDGW3DS1839Z12Z15Z160c,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PPBNGS_ap,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
ACOAO5pc,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
METTRSm,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DHBD,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
FRUt1r,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
EX_gmp_e,,,not in model,not in model,nonlethal,,,,,not in model,,nonlethal,,
DPR,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ACOAD3,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
DGTSDS1829Z12Z1829Z12Z1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
4H3NALDD,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
AHEXASE3,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_glyc2p_e,,,not in model,nonlethal,not in model,,,,,not in model,,nonlethal,,
AACPS4,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
LPEH140_sn1_c,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
PGLYCP,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
HACD9m,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
IDPm,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ASPT,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
PGP180abcppc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_arbt_e,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_pe1819Z1819Z_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_chol_e,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ILEabc,,,not in model,nonlethal,not in model,,,,,not in model,,nonlethal,,
CELASE2,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ACOAD4f,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
KAT7,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
LPCOXc,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
3HCINNMH,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
DAGK_MYRS_EPA_c,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
FMETDF,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
FNOR,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_cdpdhdec9eg_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
PYRDAT,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
TRPMETVALr,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
LPLIPAL1A120,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
HACD4i,,,not in model,not in model,nonlethal,,,,,not in model,,nonlethal,,
UTPtm,,,nonlethal,nonlethal,not in model,,,,,not in model,,nonlethal,,
PPTT,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
SQD2_181,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
3HAD181,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PINA1tm,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
COLIPAabcppc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
GLYOXm,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ARGSERSERt,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ALANA1tm,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
RNTR4c,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
pe_prod18,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
3OAS80_1c,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
FOMETRi,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
3OAR120,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ACOADAGAT16018111Z160,,,not in model,nonlethal,not in model,,,,,not in model,,nonlethal,,
TAGAH1801819Z18111Z,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
AOXSr,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ACOAD6,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
LIPOS,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DMTc,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ETHAPT_SC,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
DEDOLP1,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
NDH1_2pc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
PHEPHEASNr,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
PACCOAL2,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_hxa_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
A3GALT5c,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
MPTAT,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
PS120abcppc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PE181abcppc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_ahcys_e,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
G6PI2,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PMPK,,,nonlethal,not in model,nonlethal,,,,,not in model,,nonlethal,,
QMO2,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
BMOCOS,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
CEPTEnhs,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
CYOO_HP,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
PYNP2r,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
MEOHt2,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
POLYAO2,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
FAH140c,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
3OAS161,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
THRD,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
HMR_0852nhs,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
RNDR1b,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_k_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
HPYRDC,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
3HAD161_ap,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
EX_pg1819Z160_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
CYSS,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
DSCLCOCH,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
GLU5K,,,nonlethal,not in model,not in model,,,,,not in model,,nonlethal,,
EX_dad_2_e,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
G5SD2,,,nonlethal,not in model,not in model,,,,,not in model,,nonlethal,,
GUAC,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
BC10_new,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
AHCYSte,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
DAGAH_MYRS_GLNA_c,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
PLIPA2A141,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
IDOND2,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
CHOLSH,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
SDOOR_c,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ACACT7r,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
CLt_e,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
NO3t2,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
NDPK2,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PE18111Z1835Z9Z12Zt,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PLIPA2A181,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
HADPCOADH3,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
PAPA_LNA_HDE_c,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
TPI,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
r0340,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
CHOPT_LNA_LNA_c,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
OHEDH,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ARSt1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
PGM,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
SK_arg__L_c,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
GDBTALDH,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
DGDGGH1829Z12Z1634Z7Z10Zc,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
FA181COAabcpc,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
FASm2801,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
SERt2r,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
MALLAC,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
PLDAGAT_LNA_EPA_LNA_PE_14_c,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
SPMDabc,,,nonlethal,not in model,nonlethal,,,,,not in model,,nonlethal,,
FERULCOAS,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ASAD,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
GLCNACT,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
CDPDGPm_SC,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
TYRt,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
AMETr,,,not in model,nonlethal,not in model,,,,,not in model,,not in model,,
SPHPL,,,not in model,nonlethal,not in model,,,,,not in model,,nonlethal,,
SPMDt3i,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
EX_hdl_enhs,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
MPL,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
FORtmi,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
NMNAT,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ACOADAGAT1601819Z18111Z,,,not in model,nonlethal,not in model,,,,,not in model,,nonlethal,,
SK_apoACP_c,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
CLBH,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
CDIPT1819Z160,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
PE1801829Z12Zt,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
CEL6abc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
PLA2PE_LNA_ALNA_c,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
2AGPGAT181,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
HBZOPT,,,nonlethal,not in model,nonlethal,,,,,not in model,,nonlethal,,
DGDGW6DS1829Z12Z1619Zc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
CCP2mc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ECOAH6,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
MLTG6,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
FMETTRS,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_pheme_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
FLDR2,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
HDCAt,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
CAt7r,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
RNTR4c2,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
LPCAT_PALM_PALM_sn2_c,,,not in model,nonlethal,not in model,,,,,not in model,,not in model,,
