,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
EX_12dgr141_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HMR_0889nhs,,,nonlethal,not in model,not in model,,,,,,,,,
PLDAGAT_MYRS_EPA_LNA_PE_13_c,,,not in model,nonlethal,not in model,,,,,,,,,
EX_4abut_e,,,not in model,nonlethal,not in model,,,,,,,,,
CYTK1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HACD5i,,,not in model,not in model,nonlethal,,,,,,,,,
C141SN,,,not in model,not in model,not in model,,,,,,,,,
FE2abc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FACOAL140t2pp_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
K2L4Aabctexc,,,nonlethal,not in model,nonlethal,,,,,,,,,
G3PAT141_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
HEXCOAACBP,,,not in model,not in model,not in model,,,,,,,,,
THFAT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_colipa_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
G12MT2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CPK1,,,not in model,not in model,not in model,,,,,,,,,
LPLIPAL2ATG180,,,not in model,nonlethal,nonlethal,,,,,,,,,
DAGAH_DHA_DHA_c,,,not in model,nonlethal,not in model,,,,,,,,,
2HPMBQMTm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SQDGS_PALM_PALM,,,not in model,not in model,not in model,,,,,,,,,
HEXTT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLUt4,,,not in model,not in model,not in model,,,,,,,,,
3HAD100,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
RNTR1c2,,,not in model,not in model,not in model,,,,,,,,,
EAR60_m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
UPLA4FNT,,,not in model,nonlethal,not in model,,,,,,,,,
DCPE,,,not in model,not in model,not in model,,,,,,,,,
DHFS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CYSTAm,,,not in model,nonlethal,nonlethal,,,,,,,,,
LPEAT_STC_GLNA_sn2_c,,,nonlethal,not in model,not in model,,,,,,,,,
MI1456PK,,,not in model,nonlethal,nonlethal,,,,,,,,,
SGHBc,,,not in model,not in model,not in model,,,,,,,,,
DAGPYP_SC,,,not in model,not in model,not in model,,,,,,,,,
PPANA,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CYO1b2pp_sync,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOADAGAT18111Z1819Z1835Z9Z12Z,,,not in model,nonlethal,not in model,,,,,,,,,
EX_nmn_e,,,not in model,not in model,not in model,,,,,,,,,
GLUS_ferrc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PDE1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GTPOPm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLA2PC_STC_OLE_c,,,not in model,not in model,not in model,,,,,,,,,
EX_arbtn_fe3_e,,,not in model,not in model,not in model,,,,,,,,,
EX_pail_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
METS,,,not in model,not in model,not in model,,,,,,,,,
DESAT18_9,,,not in model,not in model,not in model,,,,,,,,,
KAT180_m,,,not in model,not in model,not in model,,,,,,,,,
INSH,,,not in model,not in model,not in model,,,,,,,,,
ALCD23yi,,,not in model,not in model,not in model,,,,,,,,,
FE2GTPabc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACACt2m,,,not in model,not in model,not in model,,,,,,,,,
GLYCK,,,not in model,not in model,not in model,,,,,,,,,
ASNTYRTHRr,,,not in model,not in model,not in model,,,,,,,,,
ECOAH1_1,,,not in model,not in model,not in model,,,,,,,,,
3OAR60,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CITt2r,,,nonlethal,not in model,not in model,,,,,,,,,
OXCDC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SACCD2,,,not in model,nonlethal,nonlethal,,,,,,,,,
3HAD140_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
G3PDm_pf,,,not in model,nonlethal,nonlethal,,,,,,,,,
PMDPHT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FA182ACPH,,,not in model,not in model,not in model,,,,,,,,,
ETHAPT_STC_ALNA_c,,,nonlethal,not in model,not in model,,,,,,,,,
AKGDb,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MLDEP1ppc,,,not in model,not in model,not in model,,,,,,,,,
FACOAE1829Z12Z,,,not in model,not in model,not in model,,,,,,,,,
UMPK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GALM2,,,not in model,not in model,not in model,,,,,,,,,
FPGFTm,,,not in model,not in model,not in model,,,,,,,,,
ECOAH6,,,not in model,nonlethal,nonlethal,,,,,,,,,
SK_trnaile_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CTPS1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HPA3MO,,,not in model,not in model,not in model,,,,,,,,,
NAt,,,not in model,not in model,not in model,,,,,,,,,
ALDD17,,,not in model,not in model,not in model,,,,,,,,,
GLCGSD,,,not in model,not in model,not in model,,,,,,,,,
acylpg_prod2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SULFACabcppc,,,not in model,nonlethal,not in model,,,,,,,,,
FPGS6m,,,not in model,not in model,not in model,,,,,,,,,
EX_fol_e,,,nonlethal,not in model,not in model,,,,,,,,,
TKT2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PASYN_HP,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLA2PE_MYRS_MYRS_c,,,not in model,nonlethal,nonlethal,,,,,,,,,
PMETM_SC,,,not in model,not in model,not in model,,,,,,,,,
ADMDC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GGLGH,,,not in model,not in model,not in model,,,,,,,,,
DAGCPT_SC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CLB6PH,,,not in model,not in model,not in model,,,,,,,,,
AMETtm,,,not in model,nonlethal,nonlethal,,,,,,,,,
AGAT_SC,,,not in model,nonlethal,not in model,,,,,,,,,
NH4t4,,,not in model,not in model,not in model,,,,,,,,,
PLPSA21819Z1819Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
G6PI_1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DGDGD4DS1819Z1634Z7Z10Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SO4tl,,,not in model,not in model,not in model,,,,,,,,,
FACOAE100,,,nonlethal,not in model,not in model,,,,,,,,,
HACD1i,,,not in model,not in model,nonlethal,,,,,,,,,
HXAt3,,,not in model,not in model,not in model,,,,,,,,,
BETALDHy,,,nonlethal,not in model,not in model,,,,,,,,,
PNTEH,,,not in model,not in model,not in model,,,,,,,,,
UG6PGT,,,not in model,not in model,not in model,,,,,,,,,
EX_ergst_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PAPA18111Z1819Z,,,not in model,not in model,not in model,,,,,,,,,
IDOND2,,,not in model,not in model,not in model,,,,,,,,,
ATPS3m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NNATr,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_enlipidA_e,,,nonlethal,not in model,nonlethal,,,,,,,,,
VALtec,,,not in model,not in model,not in model,,,,,,,,,
GLYATxc,,,not in model,nonlethal,nonlethal,,,,,,,,,
HCYSMT,,,not in model,not in model,not in model,,,,,,,,,
CYSt2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
PUNP6,,,not in model,nonlethal,nonlethal,,,,,,,,,
RHACOAR60,,,not in model,not in model,not in model,,,,,,,,,
OAADC,,,not in model,not in model,not in model,,,,,,,,,
STARCH300DEGR2Ac,,,not in model,not in model,not in model,,,,,,,,,
DGDGS_OLE_HDE,,,not in model,not in model,not in model,,,,,,,,,
MTHFR2_1,,,not in model,not in model,not in model,,,,,,,,,
TREpts,,,not in model,not in model,not in model,,,,,,,,,
ALR4x,,,not in model,not in model,not in model,,,,,,,,,
C4STMO2c,,,not in model,not in model,not in model,,,,,,,,,
EAR80x,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AMID2,,,nonlethal,nonlethal,not in model,,,,,,,,,
SK_trnaarg_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3DHDCAS,,,not in model,not in model,not in model,,,,,,,,,
3HAD100_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
GLYC3Pabc,,,not in model,nonlethal,not in model,,,,,,,,,
PELINL_HSABCtnhs,,,not in model,not in model,not in model,,,,,,,,,
AACPS4_1c,,,nonlethal,not in model,not in model,,,,,,,,,
NTD11,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ABO6g_cho,,,nonlethal,not in model,not in model,,,,,,,,,
SPODMm,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_feenter_e,,,not in model,not in model,not in model,,,,,,,,,
LDH_D1,,,not in model,not in model,not in model,,,,,,,,,
EX_murein4px4px4p_e,,,not in model,not in model,not in model,,,,,,,,,
A3GALT5c,,,not in model,not in model,not in model,,,,,,,,,
ALAGLNexR,,,not in model,nonlethal,nonlethal,,,,,,,,,
r2376,,,not in model,not in model,nonlethal,,,,,,,,,
3HAD40_2,,,not in model,not in model,not in model,,,,,,,,,
ADHEr,,,not in model,not in model,not in model,,,,,,,,,
SK_trnacys_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ps_prod1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SBTPD,,,not in model,not in model,not in model,,,,,,,,,
ANS,,,not in model,nonlethal,nonlethal,,,,,,,,,
1AGPEAT1819Z1835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AKGDbm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3OAS80_1c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DXPRIi_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
SERARGTRPr,,,not in model,not in model,not in model,,,,,,,,,
NBAHH_ir,,,not in model,not in model,not in model,,,,,,,,,
CEFc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ECOAH3_1c,,,not in model,not in model,not in model,,,,,,,,,
PGKm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CYOR3m,,,not in model,not in model,not in model,,,,,,,,,
ACOAO6pc,,,not in model,not in model,not in model,,,,,,,,,
ROO,,,not in model,not in model,not in model,,,,,,,,,
DOLASNTc,,,not in model,not in model,not in model,,,,,,,,,
EX_amp_e,,,not in model,not in model,not in model,,,,,,,,,
STACHGALACT,,,not in model,not in model,not in model,,,,,,,,,
EX_2ddecg3p_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ORNTA,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_coa_e,,,nonlethal,not in model,not in model,,,,,,,,,
METt2m,,,not in model,not in model,not in model,,,,,,,,,
ETHAPT_LNA_ARA_c,,,not in model,not in model,not in model,,,,,,,,,
LEUabc,,,not in model,nonlethal,not in model,,,,,,,,,
2DGULRGy,,,not in model,not in model,not in model,,,,,,,,,
ALDD2ym,,,not in model,not in model,not in model,,,,,,,,,
FCLTm,,,not in model,not in model,not in model,,,,,,,,,
BDMT,,,nonlethal,not in model,not in model,,,,,,,,,
GHMT2r,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
RNTR3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2agpg120t,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
URO,,,not in model,not in model,not in model,,,,,,,,,
OAAICITtm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_gthrd_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AGMH,,,not in model,not in model,not in model,,,,,,,,,
SERD_L,,,not in model,not in model,not in model,,,,,,,,,
EX_f6p_e,,,not in model,not in model,not in model,,,,,,,,,
PEPAT,,,not in model,not in model,not in model,,,,,,,,,
TRPTHRILEr,,,not in model,not in model,not in model,,,,,,,,,
NTRIRy,,,not in model,not in model,not in model,,,,,,,,,
CYSTA,,,not in model,not in model,not in model,,,,,,,,,
ICDHx,,,not in model,not in model,not in model,,,,,,,,,
LYSARGLEUt,,,not in model,not in model,not in model,,,,,,,,,
ALDD3,,,not in model,not in model,not in model,,,,,,,,,
EX_melib_e,,,not in model,not in model,not in model,,,,,,,,,
FACOAL181_1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_tyrphetyr_e,,,nonlethal,not in model,not in model,,,,,,,,,
AKGDH,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
IPDDI3x,,,not in model,not in model,not in model,,,,,,,,,
OCTNLL,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_ileargile_e,,,nonlethal,not in model,not in model,,,,,,,,,
PLA2PE_STC_OLE_c,,,not in model,not in model,not in model,,,,,,,,,
RE3033C,,,not in model,not in model,not in model,,,,,,,,,
MPMTc,,,not in model,not in model,not in model,,,,,,,,,
RIBabc1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT_PALM_PALM_LNA_PC_1_c,,,nonlethal,not in model,not in model,,,,,,,,,
EX_4crsol_e,,,not in model,not in model,not in model,,,,,,,,,
SLFAT,,,not in model,not in model,not in model,,,,,,,,,
pg_prod5,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ALCD26xim,,,not in model,not in model,not in model,,,,,,,,,
EX_buts_e,,,not in model,not in model,not in model,,,,,,,,,
EX_ficytc6_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NDPK1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACMANApts,,,not in model,not in model,not in model,,,,,,,,,
PE161abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3OAR181,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ASPt2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
ACGSm,,,not in model,not in model,not in model,,,,,,,,,
BPNT2,,,not in model,not in model,not in model,,,,,,,,,
8AONNt2,,,not in model,not in model,not in model,,,,,,,,,
GLNASNGLNr,,,not in model,not in model,not in model,,,,,,,,,
HDC,,,not in model,not in model,not in model,,,,,,,,,
r2420,,,not in model,not in model,nonlethal,,,,,,,,,
G3PAT160_1,,,not in model,not in model,not in model,,,,,,,,,
ARTPLM1,,,nonlethal,not in model,not in model,,,,,,,,,
ACOAR6mc,,,not in model,not in model,not in model,,,,,,,,,
CYSDDS,,,not in model,not in model,not in model,,,,,,,,,
PHYTES,,,not in model,not in model,not in model,,,,,,,,,
DAGAH_OLE_PALM_c,,,not in model,not in model,not in model,,,,,,,,,
FASm2001,,,not in model,not in model,not in model,,,,,,,,,
EX_galctn__D_e,,,not in model,not in model,not in model,,,,,,,,,
MALT,,,not in model,not in model,not in model,,,,,,,,,
PTRCOX1,,,nonlethal,not in model,not in model,,,,,,,,,
EX_thrasntyr_e,,,not in model,not in model,not in model,,,,,,,,,
THZPSNm,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_csn_e,,,not in model,not in model,not in model,,,,,,,,,
OCOAT3r,,,not in model,not in model,not in model,,,,,,,,,
PPPGO3,,,not in model,nonlethal,nonlethal,,,,,,,,,
FAS180,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
RNDR3b,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PMEACPE,,,nonlethal,not in model,not in model,,,,,,,,,
NADPHtmt,,,not in model,not in model,not in model,,,,,,,,,
ALCD1,,,not in model,not in model,not in model,,,,,,,,,
C05770te3,,,not in model,not in model,not in model,,,,,,,,,
MOD_3mhtpp,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2agpg181t,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOADAGAT1819Z1819Z1835Z9Z12Z,,,not in model,nonlethal,not in model,,,,,,,,,
PLPSD18111Z1819Z,,,not in model,not in model,not in model,,,,,,,,,
EX_hxa_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EAR181y,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SUCpts,,,not in model,not in model,not in model,,,,,,,,,
CRNDabcppc,,,not in model,not in model,not in model,,,,,,,,,
PAPA160,,,not in model,not in model,not in model,,,,,,,,,
HMPK1,,,nonlethal,not in model,nonlethal,,,,,,,,,
HISabc,,,not in model,not in model,not in model,,,,,,,,,
DASYN120,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT_LNA_EPA_GLNA_PE_14_c,,,not in model,not in model,not in model,,,,,,,,,
CHACH,,,not in model,not in model,not in model,,,,,,,,,
QRr,,,not in model,not in model,not in model,,,,,,,,,
AHCYSNS,,,not in model,not in model,not in model,,,,,,,,,
G3PIabcppc,,,not in model,nonlethal,not in model,,,,,,,,,
3M2OBLOXRD,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HMR_4701,,,nonlethal,not in model,not in model,,,,,,,,,
SHSL4r,,,not in model,not in model,not in model,,,,,,,,,
CEPTCnhs,,,not in model,not in model,not in model,,,,,,,,,
EX_ocdca_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HMR_1653,,,not in model,not in model,not in model,,,,,,,,,
MOD_3mop,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_4abz_e,,,nonlethal,not in model,not in model,,,,,,,,,
GTPH1,,,nonlethal,not in model,not in model,,,,,,,,,
PG141abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLS2,,,nonlethal,not in model,not in model,,,,,,,,,
HMSH3,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT_EPA_EPA_DHA_PE_9_c,,,nonlethal,not in model,not in model,,,,,,,,,
ADSK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
INSTt4,,,not in model,not in model,not in model,,,,,,,,,
GM1LIPAabctexc,,,not in model,not in model,not in model,,,,,,,,,
EX_dhap_e,,,not in model,not in model,not in model,,,,,,,,,
DVPCHLDRc,,,not in model,not in model,not in model,,,,,,,,,
CYO1bpp_sync,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GDBTALDH,,,not in model,not in model,not in model,,,,,,,,,
PLIPA2G161,,,not in model,nonlethal,nonlethal,,,,,,,,,
HEMEOMOmc,,,not in model,not in model,not in model,,,,,,,,,
ATPS4m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GCLDH,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
T2DECAI,,,nonlethal,nonlethal,not in model,,,,,,,,,
CPS_m,,,not in model,not in model,not in model,,,,,,,,,
DOGULNR,,,not in model,not in model,not in model,,,,,,,,,
GLYTA,,,not in model,not in model,not in model,,,,,,,,,
APTNAT,,,not in model,not in model,not in model,,,,,,,,,
ALATA_D2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CITALMO,,,not in model,not in model,not in model,,,,,,,,,
DAGK140,,,not in model,nonlethal,nonlethal,,,,,,,,,
ACOAD6,,,not in model,not in model,not in model,,,,,,,,,
LPCAT_PALM_PALM_sn2_c,,,not in model,nonlethal,not in model,,,,,,,,,
THRD_Lm,,,not in model,not in model,not in model,,,,,,,,,
MMM,,,not in model,not in model,not in model,,,,,,,,,
AMPTASEPG,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HMR_0410,,,not in model,nonlethal,not in model,,,,,,,,,
MEOHt2,,,not in model,not in model,not in model,,,,,,,,,
AKGDHe2rc,,,not in model,not in model,not in model,,,,,,,,,
3PHACOAOR,,,not in model,not in model,not in model,,,,,,,,,
ACOADAGAT18111Z18111Z18111Z,,,not in model,nonlethal,not in model,,,,,,,,,
EAR160x_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
PHEMEtm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CTPtm,,,nonlethal,nonlethal,not in model,,,,,,,,,
GHMT2r_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
PLDAGAT1601819Z1819Z2,,,not in model,not in model,not in model,,,,,,,,,
NTP12,,,not in model,not in model,not in model,,,,,,,,,
AMPN,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CAT,,,not in model,not in model,not in model,,,,,,,,,
FPGS4m_1,,,not in model,not in model,not in model,,,,,,,,,
CHOPT_MYRS_DHA_c,,,not in model,not in model,not in model,,,,,,,,,
GLUK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HMSD,,,not in model,not in model,not in model,,,,,,,,,
APSR,,,not in model,not in model,not in model,,,,,,,,,
DHXFUTC,,,not in model,not in model,not in model,,,,,,,,,
MEVK1,,,not in model,not in model,not in model,,,,,,,,,
FASm2601,,,not in model,not in model,not in model,,,,,,,,,
SADT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FTc,,,not in model,not in model,not in model,,,,,,,,,
GLCS2,,,not in model,not in model,not in model,,,,,,,,,
SK_trnahis_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GAPDi_nadp,,,not in model,not in model,not in model,,,,,,,,,
ACPPAT140,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
10FTHFGLULL,,,not in model,not in model,not in model,,,,,,,,,
2agpe141t,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ECOAH2_1c,,,not in model,not in model,not in model,,,,,,,,,
EX_12dgr161_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GTHRDt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SQD2_160,,,not in model,not in model,not in model,,,,,,,,,
DOLPMT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LEULEULAPc,,,nonlethal,not in model,not in model,,,,,,,,,
ARD1,,,not in model,not in model,not in model,,,,,,,,,
GLYCL_2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LANOSTESTH_SC,,,nonlethal,nonlethal,not in model,,,,,,,,,
ACN_a_m,,,not in model,nonlethal,nonlethal,,,,,,,,,
RBPI,,,not in model,not in model,not in model,,,,,,,,,
LPLIPAL2ATE180,,,not in model,nonlethal,nonlethal,,,,,,,,,
HIBH,,,not in model,not in model,not in model,,,,,,,,,
RBK_L1,,,not in model,not in model,not in model,,,,,,,,,
PE181abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLIPA2G141,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_mobd_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FE3abc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MDH2,,,not in model,not in model,not in model,,,,,,,,,
RNTR4c,,,not in model,not in model,not in model,,,,,,,,,
PDHam2hic,,,not in model,not in model,not in model,,,,,,,,,
FACOAL240pc,,,not in model,not in model,not in model,,,,,,,,,
3OAR141,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DAGK16018111Z,,,not in model,not in model,not in model,,,,,,,,,
NT5C,,,not in model,not in model,not in model,,,,,,,,,
FUT14g_cho,,,nonlethal,not in model,not in model,,,,,,,,,
EX_adn_e,,,not in model,nonlethal,nonlethal,,,,,,,,,
RBFSb_1,,,not in model,nonlethal,nonlethal,,,,,,,,,
PETHTMT_c,,,not in model,nonlethal,not in model,,,,,,,,,
ADNUC,,,not in model,not in model,not in model,,,,,,,,,
ASPT,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT1819Z1819Z1819Z1,,,not in model,not in model,not in model,,,,,,,,,
OGMEACPR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
KAS1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CAATPS_1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ASPO3,,,not in model,not in model,nonlethal,,,,,,,,,
AMPt,,,not in model,not in model,not in model,,,,,,,,,
SHCHD2,,,not in model,not in model,not in model,,,,,,,,,
OPETDC,,,not in model,not in model,not in model,,,,,,,,,
D_LACtm,,,not in model,not in model,not in model,,,,,,,,,
MG3Ac,,,not in model,not in model,not in model,,,,,,,,,
LEUTAm,,,not in model,not in model,not in model,,,,,,,,,
NTD5,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
A2GALT6c,,,not in model,not in model,not in model,,,,,,,,,
LNLCCOADS,,,nonlethal,not in model,not in model,,,,,,,,,
FAS140ACPm,,,not in model,not in model,not in model,,,,,,,,,
AGPATCOA_MYRS_MYRS_c,,,not in model,not in model,not in model,,,,,,,,,
ACTDa,,,not in model,not in model,not in model,,,,,,,,,
5FLURAOR,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT_PALM_EPA_LNA_PC_7_c,,,not in model,not in model,not in model,,,,,,,,,
S2FE2ST,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLNHISHISr,,,nonlethal,not in model,not in model,,,,,,,,,
MYCON1,,,not in model,not in model,not in model,,,,,,,,,
acylpg_prod7,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HICITDmc,,,not in model,not in model,not in model,,,,,,,,,
OHEDH,,,not in model,not in model,not in model,,,,,,,,,
acoa_prod8,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2dr_p,,,not in model,not in model,not in model,,,,,,,,,
EX_ppc1r_e,,,not in model,not in model,not in model,,,,,,,,,
MTHFR5,,,nonlethal,not in model,not in model,,,,,,,,,
AGPAT4nhs,,,not in model,not in model,not in model,,,,,,,,,
DAGAH_OLE_HDE_c,,,not in model,not in model,not in model,,,,,,,,,
ETHAPT_EPA_ALNA_c,,,not in model,not in model,not in model,,,,,,,,,
TAGAH1819Z18111Z1845Z9Z12Z15Z,,,not in model,not in model,not in model,,,,,,,,,
FRTT2,,,not in model,not in model,nonlethal,,,,,,,,,
DGTSD5DS1819Z1835Z9Z12Z,,,not in model,not in model,not in model,,,,,,,,,
HMR_0876nhs,,,nonlethal,not in model,not in model,,,,,,,,,
PGSA_SA,,,not in model,not in model,not in model,,,,,,,,,
TRPMETVALt,,,not in model,not in model,not in model,,,,,,,,,
HMPK2,,,nonlethal,not in model,nonlethal,,,,,,,,,
IMPDm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PA161abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SBTR,,,not in model,not in model,not in model,,,,,,,,,
DRBK,,,not in model,not in model,not in model,,,,,,,,,
ARTCOAL2,,,not in model,not in model,not in model,,,,,,,,,
HSTPT,,,not in model,not in model,not in model,,,,,,,,,
PS140abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SUCOAS1m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MLTP2,,,not in model,not in model,not in model,,,,,,,,,
UPPDC1_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
FAO3,,,not in model,not in model,not in model,,,,,,,,,
GLUS_F420,,,not in model,not in model,not in model,,,,,,,,,
EPISTt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DHORD4i,,,not in model,not in model,not in model,,,,,,,,,
ATPM,,,not in model,not in model,not in model,,,,,,,,,
EX_ldl_enhs,,,not in model,not in model,not in model,,,,,,,,,
MALTabc,,,not in model,not in model,not in model,,,,,,,,,
DSERDHr,,,not in model,not in model,not in model,,,,,,,,,
MAN1PT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
C22STDS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT_HDE_ARA_HDE_PC_8_c,,,not in model,not in model,not in model,,,,,,,,,
lipid7,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AHALc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
